Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
126.4000     -1147.6802   -1147.8700       0.1898  1468.3
126.5000     -1147.6601   -1147.8377       0.1776  1374.1
126.6000     -1147.6482   -1147.8394       0.1912  1478.9
126.7000     -1147.6153   -1147.8312       0.2159  1670.0
126.8000     -1147.6073   -1147.8234       0.2161  1671.9
126.9000     -1147.6362   -1147.8594       0.2233  1727.2
127.0000     -1147.6389   -1147.8703       0.2314  1790.3
127.1000     -1147.6169   -1147.8173       0.2004  1550.2
127.2000     -1147.6464   -1147.8406       0.1943  1502.8
127.3000     -1147.6648   -1147.8509       0.1860  1439.3
127.4000     -1147.6814   -1147.8566       0.1752  1355.6
127.5000     -1147.6585   -1147.8413       0.1828  1414.0
127.6000     -1147.6378   -1147.8431       0.2053  1588.6
127.7000     -1147.6280   -1147.8520       0.2240  1733.3
127.8000     -1147.5715   -1147.8269       0.2554  1975.9
127.9000     -1147.6202   -1147.8510       0.2308  1785.7
128.0000     -1147.6379   -1147.8568       0.2188  1692.8
128.1000     -1147.6643   -1147.8800       0.2157  1668.6
128.2000     -1147.6676   -1147.8667       0.1991  1540.5
128.3000     -1147.6449   -1147.8466       0.2017  1560.6
128.4000     -1147.6220   -1147.8284       0.2064  1596.5
128.5000     -1147.6475   -1147.8786       0.2311  1788.1
128.6000     -1147.6121   -1147.8478       0.2357  1823.8
128.7000     -1147.6035   -1147.8425       0.2389  1848.4
128.8000     -1147.6496   -1147.8906       0.2410  1864.7
128.9000     -1147.6293   -1147.8402       0.2109  1631.8
129.0000     -1147.6835   -1147.8812       0.1977  1529.5
129.1000     -1147.6388   -1147.8420       0.2032  1572.2
129.2000     -1147.6080   -1147.8315       0.2235  1728.8
129.3000     -1147.6599   -1147.8532       0.1933  1495.1
129.4000     -1147.6111   -1147.8434       0.2323  1797.1
129.5000     -1147.6319   -1147.8387       0.2068  1599.8
129.6000     -1147.6379   -1147.8620       0.2241  1733.8
129.7000     -1147.6549   -1147.8467       0.1918  1483.7
129.8000     -1147.6315   -1147.8398       0.2083  1611.3
129.9000     -1147.7007   -1147.8750       0.1743  1348.6
130.0000     -1147.6156   -1147.8347       0.2191  1695.3
130.1000     -1147.6326   -1147.8410       0.2084  1611.9
130.2000     -1147.6379   -1147.8492       0.2113  1635.0
130.3000     -1147.6418   -1147.8513       0.2095  1620.5
130.4000     -1147.5690   -1147.8091       0.2402  1858.1
130.5000     -1147.6267   -1147.8419       0.2152  1665.0
130.6000     -1147.6658   -1147.8662       0.2004  1550.2
130.7000     -1147.6163   -1147.8471       0.2308  1785.2
130.8000     -1147.6204   -1147.8351       0.2147  1661.3
130.9000     -1147.6709   -1147.8748       0.2039  1577.8
131.0000     -1147.6848   -1147.8643       0.1795  1388.6
131.1000     -1147.7035   -1147.8897       0.1862  1440.2
131.2000     -1147.6434   -1147.8172       0.1738  1344.4
131.3000     -1147.6156   -1147.8523       0.2367  1831.2
131.4000     -1147.5980   -1147.7931       0.1951  1509.7
131.5000     -1147.5980   -1147.8191       0.2212  1711.2
131.6000     -1147.6569   -1147.8730       0.2161  1671.9
131.7000     -1147.6665   -1147.8718       0.2053  1588.2
131.8000     -1147.6203   -1147.8425       0.2221  1718.4
131.9000     -1147.6224   -1147.8389       0.2165  1674.6
132.0000     -1147.6463   -1147.8234       0.1772  1370.5
132.1000     -1147.6445   -1147.8781       0.2336  1807.0
132.2000     -1147.6627   -1147.8518       0.1891  1463.2
132.3000     -1147.6830   -1147.8761       0.1931  1493.9
132.4000     -1147.6402   -1147.8784       0.2382  1843.1
132.5000     -1147.6559   -1147.8583       0.2024  1566.2
132.6000     -1147.6112   -1147.8050       0.1937  1498.8
132.7000     -1147.6237   -1147.8474       0.2237  1730.4
132.8000     -1147.6066   -1147.8295       0.2229  1724.7
132.9000     -1147.6714   -1147.8302       0.1588  1228.5
133.0000     -1147.6358   -1147.8190       0.1833  1417.8
133.1000     -1147.6430   -1147.8178       0.1748  1352.5
133.2000     -1147.6486   -1147.8351       0.1865  1442.7
133.3000     -1147.6490   -1147.8443       0.1953  1511.2
133.4000     -1147.6653   -1147.8520       0.1868  1445.0
133.5000     -1147.6344   -1147.8427       0.2083  1611.5
133.6000     -1147.6460   -1147.8520       0.2060  1593.7
133.7000     -1147.6257   -1147.8375       0.2118  1638.9
133.8000     -1147.6355   -1147.8338       0.1982  1533.7
133.9000     -1147.6692   -1147.8521       0.1829  1414.8
134.0000     -1147.6627   -1147.8392       0.1765  1365.5
134.1000     -1147.6601   -1147.8510       0.1908  1476.5
134.2000     -1147.6860   -1147.8789       0.1928  1491.7
134.3000     -1147.6362   -1147.8455       0.2093  1619.5
134.4000     -1147.5751   -1147.8413       0.2662  2059.8
134.5000     -1147.6157   -1147.8318       0.2161  1672.0
134.6000     -1147.6435   -1147.8376       0.1942  1502.1
134.7000     -1147.5938   -1147.8323       0.2385  1844.9
134.8000     -1147.6384   -1147.8266       0.1882  1456.1
134.9000     -1147.7010   -1147.8656       0.1646  1273.8
135.0000     -1147.6941   -1147.8535       0.1594  1233.5
135.1000     -1147.6321   -1147.8302       0.1981  1532.4
135.2000     -1147.6019   -1147.8193       0.2174  1681.7
135.3000     -1147.6232   -1147.8533       0.2301  1780.2
135.4000     -1147.5962   -1147.8633       0.2671  2066.1
135.5000     -1147.6400   -1147.8567       0.2167  1676.3
135.6000     -1147.6441   -1147.8595       0.2154  1666.2
135.7000     -1147.6094   -1147.8053       0.1959  1515.2
135.8000     -1147.6689   -1147.8900       0.2211  1710.4
135.9000     -1147.6405   -1147.8602       0.2197  1699.6
136.0000     -1147.6495   -1147.8652       0.2158  1669.2
136.1000     -1147.6398   -1147.8649       0.2251  1741.8
136.2000     -1147.6604   -1147.8563       0.1959  1515.7
136.3000     -1147.6181   -1147.8331       0.2150  1663.2
136.4000     -1147.6080   -1147.8484       0.2404  1859.6
136.5000     -1147.5886   -1147.7964       0.2078  1607.7
136.6000     -1147.6367   -1147.8237       0.1870  1446.5
136.7000     -1147.6725   -1147.8597       0.1871  1447.8
136.8000     -1147.6463   -1147.8428       0.1965  1520.2
136.9000     -1147.6024   -1147.8119       0.2094  1620.0
137.0000     -1147.6488   -1147.8331       0.1843  1425.8
137.1000     -1147.6131   -1147.8238       0.2106  1629.6
137.2000     -1147.6181   -1147.8413       0.2233  1727.3
137.3000     -1147.6313   -1147.8309       0.1996  1544.2
137.4000     -1147.6382   -1147.8589       0.2207  1707.1
137.5000     -1147.6134   -1147.7875       0.1741  1347.0
137.6000     -1147.6413   -1147.8390       0.1977  1529.2
137.7000     -1147.6221   -1147.8378       0.2158  1669.4
137.8000     -1147.6424   -1147.8353       0.1929  1492.3
137.9000     -1147.5877   -1147.8214       0.2337  1808.0
138.0000     -1147.6140   -1147.8420       0.2281  1764.3
138.1000     -1147.6361   -1147.8731       0.2370  1833.2
138.2000     -1147.5736   -1147.7967       0.2231  1725.7
138.3000     -1147.6142   -1147.8356       0.2214  1713.2
138.4000     -1147.6518   -1147.8860       0.2342  1812.0
138.5000     -1147.6394   -1147.8296       0.1901  1471.1
138.6000     -1147.6078   -1147.8184       0.2106  1629.2
138.7000     -1147.6101   -1147.8295       0.2194  1697.4
138.8000     -1147.6351   -1147.8639       0.2288  1770.2
138.9000     -1147.6362   -1147.8657       0.2295  1775.7
139.0000     -1147.6570   -1147.8653       0.2083  1611.3
139.1000     -1147.6963   -1147.8963       0.2001  1547.8
139.2000     -1147.6622   -1147.8417       0.1795  1388.9
139.3000     -1147.7047   -1147.8811       0.1764  1364.7
139.4000     -1147.6600   -1147.8570       0.1970  1523.7
139.5000     -1147.6096   -1147.7981       0.1885  1458.4
139.6000     -1147.6512   -1147.8592       0.2080  1609.3
139.7000     -1147.6560   -1147.8643       0.2083  1611.6
139.8000     -1147.5952   -1147.8087       0.2135  1652.0
139.9000     -1147.6310   -1147.8558       0.2248  1738.8
140.0000     -1147.6014   -1147.8226       0.2212  1711.2
140.1000     -1147.6057   -1147.8306       0.2249  1739.7
140.2000     -1147.7021   -1147.8817       0.1796  1389.8
140.3000     -1147.6387   -1147.8713       0.2326  1799.5
140.4000     -1147.6403   -1147.8670       0.2266  1753.4
140.5000     -1147.6576   -1147.8541       0.1966  1520.6
140.6000     -1147.7157   -1147.8794       0.1637  1266.3
140.7000     -1147.6570   -1147.8714       0.2144  1658.6
140.8000     -1147.6668   -1147.8663       0.1996  1543.9
140.9000     -1147.6950   -1147.8738       0.1788  1383.0
141.0000     -1147.6582   -1147.8586       0.2004  1550.7
141.1000     -1147.6733   -1147.8564       0.1832  1416.9
141.2000     -1147.6390   -1147.8557       0.2167  1676.6
141.3000     -1147.6262   -1147.8103       0.1841  1424.5
141.4000     -1147.6212   -1147.7859       0.1646  1273.8
141.5000     -1147.6635   -1147.8624       0.1989  1538.5
141.6000     -1147.6709   -1147.8690       0.1981  1532.2
141.7000     -1147.6446   -1147.8629       0.2182  1688.1
141.8000     -1147.6519   -1147.8593       0.2075  1605.2
141.9000     -1147.6609   -1147.8459       0.1850  1431.1
142.0000     -1147.6543   -1147.8413       0.1871  1447.2
142.1000     -1147.6563   -1147.8607       0.2044  1581.5
142.2000     -1147.6521   -1147.8538       0.2017  1560.4
142.3000     -1147.6696   -1147.8914       0.2218  1716.1
142.4000     -1147.6480   -1147.8585       0.2105  1628.7
142.5000     -1147.6421   -1147.8625       0.2204  1704.7
142.6000     -1147.6292   -1147.8499       0.2207  1707.6
142.7000     -1147.6371   -1147.8510       0.2139  1655.2
142.8000     -1147.6480   -1147.8782       0.2302  1780.7
142.9000     -1147.6466   -1147.8312       0.1846  1428.3
143.0000     -1147.6286   -1147.8306       0.2019  1562.4
143.1000     -1147.6465   -1147.8437       0.1972  1525.4
143.2000     -1147.6658   -1147.8466       0.1809  1399.1
143.3000     -1147.6968   -1147.9044       0.2075  1605.7
143.4000     -1147.6629   -1147.8520       0.1892  1463.6
143.5000     -1147.5911   -1147.8266       0.2355  1821.9
143.6000     -1147.5862   -1147.8205       0.2343  1812.6
143.7000     -1147.6679   -1147.8889       0.2210  1710.0
143.8000     -1147.6573   -1147.8841       0.2268  1754.3
143.9000     -1147.6577   -1147.8512       0.1936  1497.4
144.0000     -1147.6783   -1147.8887       0.2103  1627.3
144.1000     -1147.6354   -1147.8200       0.1846  1428.3
144.2000     -1147.5852   -1147.8105       0.2253  1743.1
144.3000     -1147.5976   -1147.8218       0.2242  1734.4
144.4000     -1147.6576   -1147.8671       0.2095  1620.4
144.5000     -1147.5961   -1147.8073       0.2112  1633.8
144.6000     -1147.6223   -1147.8350       0.2127  1645.5
144.7000     -1147.6176   -1147.8355       0.2179  1686.1
144.8000     -1147.6795   -1147.8926       0.2131  1648.2
144.9000     -1147.7011   -1147.8959       0.1948  1506.7
145.0000     -1147.6421   -1147.8396       0.1975  1527.8
145.1000     -1147.6666   -1147.8706       0.2041  1578.6
145.2000     -1147.6725   -1147.8782       0.2057  1591.6
145.3000     -1147.6979   -1147.8856       0.1878  1452.7
145.4000     -1147.6840   -1147.8870       0.2030  1570.7
145.5000     -1147.6759   -1147.8667       0.1908  1476.2
145.6000     -1147.6564   -1147.8458       0.1894  1465.0
145.7000     -1147.6765   -1147.8698       0.1933  1495.5
145.8000     -1147.6645   -1147.8673       0.2027  1568.3
145.9000     -1147.6324   -1147.8356       0.2032  1571.8
146.0000     -1147.6478   -1147.8535       0.2057  1591.1
146.1000     -1147.6152   -1147.8464       0.2312  1788.3
146.2000     -1147.6755   -1147.8618       0.1864  1441.9
146.3000     -1147.5834   -1147.8270       0.2437  1885.1
146.4000     -1147.6373   -1147.8732       0.2359  1824.8
146.5000     -1147.6878   -1147.8805       0.1928  1491.3
146.6000     -1147.6290   -1147.8527       0.2237  1730.9
146.7000     -1147.6533   -1147.8576       0.2043  1580.5
146.8000     -1147.6235   -1147.8677       0.2442  1889.3
146.9000     -1147.6063   -1147.7991       0.1928  1491.3
147.0000     -1147.5974   -1147.8184       0.2210  1709.9
147.1000     -1147.5963   -1147.8242       0.2279  1763.2
147.2000     -1147.5924   -1147.8328       0.2405  1860.5
147.3000     -1147.6388   -1147.8470       0.2082  1610.6
147.4000     -1147.6354   -1147.8616       0.2262  1750.1
147.5000     -1147.6443   -1147.8281       0.1838  1421.7
147.6000     -1147.6501   -1147.8562       0.2062  1594.9
147.7000     -1147.6147   -1147.8302       0.2155  1667.2
147.8000     -1147.6587   -1147.8588       0.2001  1548.0
147.9000     -1147.6375   -1147.8737       0.2362  1827.3
148.0000     -1147.6602   -1147.8590       0.1988  1537.7
148.1000     -1147.6259   -1147.8566       0.2307  1784.5
148.2000     -1147.6374   -1147.8324       0.1950  1508.9
148.3000     -1147.6681   -1147.8651       0.1970  1524.0
148.4000     -1147.6398   -1147.8422       0.2024  1565.7
148.5000     -1147.6174   -1147.8344       0.2170  1678.7
148.6000     -1147.6204   -1147.8318       0.2113  1635.1
148.7000     -1147.6156   -1147.8359       0.2203  1704.4
148.8000     -1147.6581   -1147.8667       0.2086  1613.9
148.9000     -1147.6143   -1147.8314       0.2171  1679.7
149.0000     -1147.6106   -1147.8269       0.2163  1673.0
149.1000     -1147.6510   -1147.8616       0.2106  1629.5
149.2000     -1147.6393   -1147.8340       0.1948  1506.8
149.3000     -1147.6464   -1147.8651       0.2187  1691.9
149.4000     -1147.6561   -1147.8727       0.2165  1675.0
149.5000     -1147.6404   -1147.8430       0.2026  1567.6
149.6000     -1147.6298   -1147.8466       0.2168  1677.5
149.7000     -1147.6158   -1147.8149       0.1991  1540.2
149.8000     -1147.6653   -1147.8625       0.1972  1525.6
149.9000     -1147.6818   -1147.8615       0.1797  1390.0
150.0000     -1147.6536   -1147.8853       0.2317  1792.4
150.1000     -1147.6502   -1147.8729       0.2227  1723.0
150.2000     -1147.6753   -1147.8649       0.1896  1466.5
150.3000     -1147.6797   -1147.8487       0.1690  1307.1
150.4000     -1147.6413   -1147.7976       0.1562  1208.8
150.5000     -1147.6803   -1147.8568       0.1766  1366.0
150.6000     -1147.6567   -1147.8287       0.1719  1330.1
150.7000     -1147.6689   -1147.8837       0.2148  1661.9
150.8000     -1147.6711   -1147.8481       0.1770  1369.4
150.9000     -1147.6462   -1147.8517       0.2055  1589.9
151.0000     -1147.6661   -1147.8628       0.1967  1522.0
151.1000     -1147.6297   -1147.8365       0.2068  1599.7
151.2000     -1147.6904   -1147.8760       0.1856  1435.6
151.3000     -1147.6829   -1147.8849       0.2020  1563.0
151.4000     -1147.6574   -1147.8669       0.2095  1620.9
151.5000     -1147.6601   -1147.8483       0.1882  1456.1
151.6000     -1147.6305   -1147.8418       0.2112  1634.0
151.7000     -1147.6101   -1147.8427       0.2326  1799.3
151.8000     -1147.6678   -1147.8710       0.2032  1572.2
151.9000     -1147.6999   -1147.8769       0.1770  1369.3
152.0000     -1147.6134   -1147.8181       0.2047  1583.9
152.1000     -1147.5938   -1147.8226       0.2287  1769.5
152.2000     -1147.6123   -1147.7936       0.1814  1403.1
152.3000     -1147.6057   -1147.8001       0.1944  1503.8
152.4000     -1147.6301   -1147.8309       0.2007  1552.9
152.5000     -1147.6249   -1147.8535       0.2286  1768.7
152.6000     -1147.6434   -1147.8647       0.2213  1711.8
152.7000     -1147.6578   -1147.8470       0.1892  1463.9
152.8000     -1147.6703   -1147.8492       0.1789  1384.1
152.9000     -1147.5955   -1147.8274       0.2319  1794.2
153.0000     -1147.6558   -1147.8672       0.2114  1635.2
153.1000     -1147.6421   -1147.8390       0.1969  1523.4
153.2000     -1147.6268   -1147.8465       0.2197  1699.7
153.3000     -1147.7173   -1147.9002       0.1829  1415.0
153.4000     -1147.6747   -1147.8916       0.2169  1677.9
153.5000     -1147.6247   -1147.8329       0.2082  1611.0
153.6000     -1147.6710   -1147.8653       0.1943  1503.4
153.7000     -1147.6333   -1147.8762       0.2429  1879.0
153.8000     -1147.6428   -1147.8648       0.2221  1718.1
153.9000     -1147.6023   -1147.8045       0.2023  1564.7
154.0000     -1147.6211   -1147.8312       0.2101  1625.4
154.1000     -1147.6625   -1147.8758       0.2132  1649.6
154.2000     -1147.5943   -1147.8434       0.2491  1927.3
154.3000     -1147.6304   -1147.8237       0.1933  1495.6
154.4000     -1147.5924   -1147.8513       0.2590  2003.6
154.5000     -1147.5935   -1147.8265       0.2330  1802.5
154.6000     -1147.6316   -1147.8472       0.2156  1667.6
154.7000     -1147.6447   -1147.8300       0.1853  1433.3
154.8000     -1147.6234   -1147.8448       0.2213  1712.2
154.9000     -1147.6002   -1147.8363       0.2361  1826.4
155.0000     -1147.6507   -1147.8456       0.1949  1507.9
155.1000     -1147.6553   -1147.8519       0.1966  1520.8
155.2000     -1147.6777   -1147.8832       0.2055  1590.1
155.3000     -1147.6085   -1147.8143       0.2059  1592.8
155.4000     -1147.6105   -1147.8206       0.2101  1625.3
155.5000     -1147.6291   -1147.8296       0.2006  1551.6
155.6000     -1147.6852   -1147.8582       0.1731  1338.8
155.7000     -1147.7004   -1147.8585       0.1580  1222.4
155.8000     -1147.6522   -1147.8648       0.2127  1645.4
155.9000     -1147.6376   -1147.8514       0.2139  1654.6
156.0000     -1147.6830   -1147.8633       0.1803  1395.0
156.1000     -1147.6667   -1147.8552       0.1884  1457.6
156.2000     -1147.7118   -1147.8712       0.1594  1233.1
156.3000     -1147.6422   -1147.8493       0.2070  1601.5
156.4000     -1147.6135   -1147.8324       0.2190  1693.9
156.5000     -1147.6448   -1147.8608       0.2160  1670.7
156.6000     -1147.6694   -1147.8620       0.1926  1489.9
156.7000     -1147.6724   -1147.8818       0.2094  1620.1
156.8000     -1147.6742   -1147.8859       0.2118  1638.2
156.9000     -1147.6555   -1147.8438       0.1883  1456.8
157.0000     -1147.6631   -1147.8599       0.1969  1523.1
157.1000     -1147.6821   -1147.8626       0.1805  1396.0
157.2000     -1147.6701   -1147.8653       0.1952  1510.0
157.3000     -1147.6436   -1147.8366       0.1930  1493.0
157.4000     -1147.5914   -1147.8176       0.2262  1749.7
157.5000     -1147.6454   -1147.8735       0.2281  1764.4
157.6000     -1147.6681   -1147.8578       0.1897  1467.7
157.7000     -1147.6770   -1147.8512       0.1743  1348.3
157.8000     -1147.6689   -1147.8586       0.1897  1467.3
157.9000     -1147.6712   -1147.8561       0.1848  1429.7
158.0000     -1147.6804   -1147.8495       0.1691  1308.0
158.1000     -1147.6267   -1147.8420       0.2153  1666.0
158.2000     -1147.6055   -1147.8326       0.2271  1757.3
158.3000     -1147.6419   -1147.8251       0.1832  1417.2
158.4000     -1147.6678   -1147.8543       0.1865  1442.9
158.5000     -1147.6357   -1147.8238       0.1880  1454.6
158.6000     -1147.6449   -1147.8571       0.2122  1642.0
158.7000     -1147.6779   -1147.8766       0.1987  1537.2
158.8000     -1147.6812   -1147.8638       0.1825  1412.1
158.9000     -1147.6790   -1147.8733       0.1943  1502.9
159.0000     -1147.6433   -1147.8364       0.1932  1494.3
159.1000     -1147.6242   -1147.8573       0.2331  1803.0
159.2000     -1147.6351   -1147.8603       0.2252  1742.3
159.3000     -1147.6333   -1147.8319       0.1986  1536.5
159.4000     -1147.6154   -1147.8426       0.2273  1758.2
159.5000     -1147.6248   -1147.8690       0.2442  1888.9
159.6000     -1147.5945   -1147.8291       0.2346  1815.0
159.7000     -1147.6206   -1147.8439       0.2234  1728.1
159.8000     -1147.6169   -1147.8191       0.2021  1563.9
159.9000     -1147.6286   -1147.8385       0.2099  1623.7
160.0000     -1147.6169   -1147.8467       0.2298  1777.8
160.1000     -1147.6377   -1147.8543       0.2167  1676.1
160.2000     -1147.6647   -1147.8578       0.1932  1494.4
160.3000     -1147.6133   -1147.8340       0.2207  1707.6
160.4000     -1147.6410   -1147.8532       0.2122  1641.5
160.5000     -1147.6792   -1147.8769       0.1977  1529.6
160.6000     -1147.6237   -1147.8438       0.2201  1702.9
160.7000     -1147.6347   -1147.8584       0.2237  1730.4
160.8000     -1147.6794   -1147.8847       0.2054  1588.7
160.9000     -1147.6661   -1147.8734       0.2073  1604.0
161.0000     -1147.6495   -1147.8613       0.2118  1638.8
161.1000     -1147.6105   -1147.8422       0.2317  1792.6
161.2000     -1147.6475   -1147.8482       0.2007  1552.7
161.3000     -1147.6567   -1147.8775       0.2208  1708.2
161.4000     -1147.6353   -1147.8416       0.2062  1595.5
161.5000     -1147.6858   -1147.8773       0.1915  1481.8
161.6000     -1147.6758   -1147.8490       0.1732  1340.1
161.7000     -1147.6560   -1147.8750       0.2190  1694.6
161.8000     -1147.6389   -1147.8397       0.2008  1553.7
161.9000     -1147.6839   -1147.8741       0.1903  1471.9
162.0000     -1147.6200   -1147.8244       0.2044  1581.4
162.1000     -1147.6469   -1147.8641       0.2173  1680.7
162.2000     -1147.6541   -1147.8656       0.2115  1636.5
162.3000     -1147.6402   -1147.8388       0.1986  1536.4
162.4000     -1147.6087   -1147.8372       0.2286  1768.4
162.5000     -1147.6242   -1147.8539       0.2297  1777.4
162.6000     -1147.6405   -1147.8743       0.2338  1808.7
162.7000     -1147.6684   -1147.8553       0.1869  1445.9
162.8000     -1147.6863   -1147.8559       0.1696  1311.9
162.9000     -1147.6561   -1147.8283       0.1722  1331.9
163.0000     -1147.6383   -1147.8386       0.2003  1549.8
163.1000     -1147.6435   -1147.8698       0.2263  1750.6
163.2000     -1147.5932   -1147.8126       0.2194  1697.0
163.3000     -1147.6416   -1147.8321       0.1905  1473.7
163.4000     -1147.6500   -1147.8431       0.1932  1494.6
163.5000     -1147.6357   -1147.8284       0.1927  1490.5
163.6000     -1147.5998   -1147.8170       0.2172  1680.4
163.7000     -1147.6166   -1147.8178       0.2012  1556.6
163.8000     -1147.6312   -1147.8202       0.1890  1462.4
163.9000     -1147.6816   -1147.8559       0.1743  1348.5
164.0000     -1147.6597   -1147.8537       0.1940  1500.7
164.1000     -1147.6305   -1147.8628       0.2324  1797.6
164.2000     -1147.6548   -1147.8522       0.1974  1527.1
164.3000     -1147.5966   -1147.8216       0.2250  1741.0
164.4000     -1147.5930   -1147.8286       0.2356  1822.7
164.5000     -1147.6586   -1147.8412       0.1827  1413.1
164.6000     -1147.6477   -1147.8575       0.2098  1623.0
164.7000     -1147.6276   -1147.8380       0.2104  1627.5
164.8000     -1147.6646   -1147.8474       0.1828  1414.6
164.9000     -1147.6364   -1147.8355       0.1991  1540.4
165.0000     -1147.6240   -1147.8404       0.2163  1673.7
165.1000     -1147.6474   -1147.8581       0.2107  1630.1
165.2000     -1147.6195   -1147.8629       0.2434  1883.3
165.3000     -1147.6497   -1147.8551       0.2054  1589.2
165.4000     -1147.6089   -1147.8403       0.2314  1790.3
165.5000     -1147.6044   -1147.8348       0.2304  1782.6
165.6000     -1147.6459   -1147.8618       0.2159  1670.6
165.7000     -1147.6800   -1147.8720       0.1920  1485.5
165.8000     -1147.6084   -1147.8304       0.2220  1717.4
165.9000     -1147.6168   -1147.8568       0.2400  1856.6
166.0000     -1147.6457   -1147.8408       0.1951  1509.5
166.1000     -1147.6439   -1147.8588       0.2149  1662.3
166.2000     -1147.6425   -1147.8650       0.2226  1721.9
166.3000     -1147.6287   -1147.8620       0.2332  1804.4
166.4000     -1147.6349   -1147.8465       0.2115  1636.4
166.5000     -1147.6395   -1147.8591       0.2196  1698.5
166.6000     -1147.6642   -1147.8702       0.2060  1593.6
166.7000     -1147.6420   -1147.8689       0.2268  1754.8
166.8000     -1147.6505   -1147.8658       0.2152  1665.2
166.9000     -1147.6118   -1147.8466       0.2347  1815.8
167.0000     -1147.6198   -1147.8524       0.2326  1799.5
167.1000     -1147.5944   -1147.7914       0.1970  1524.1
167.2000     -1147.6295   -1147.8303       0.2009  1553.9
167.3000     -1147.6539   -1147.8550       0.2011  1555.7
167.4000     -1147.6511   -1147.8560       0.2049  1584.9
167.5000     -1147.6243   -1147.8394       0.2151  1664.4
167.6000     -1147.6310   -1147.8258       0.1948  1506.8
167.7000     -1147.6472   -1147.8549       0.2078  1607.3
167.8000     -1147.5993   -1147.8332       0.2339  1809.4
167.9000     -1147.5871   -1147.8026       0.2155  1667.2
168.0000     -1147.5879   -1147.8211       0.2332  1804.2
168.1000     -1147.6012   -1147.8206       0.2195  1697.8
168.2000     -1147.6242   -1147.8114       0.1872  1448.1
168.3000     -1147.5821   -1147.8091       0.2270  1756.0
168.4000     -1147.5607   -1147.8019       0.2412  1866.2
168.5000     -1147.6007   -1147.7949       0.1942  1502.5
168.6000     -1147.5894   -1147.8426       0.2532  1959.2
168.7000     -1147.6440   -1147.8499       0.2059  1592.9
168.8000     -1147.6224   -1147.8593       0.2369  1833.0
168.9000     -1147.6677   -1147.8613       0.1936  1497.9
169.0000     -1147.5901   -1147.8231       0.2330  1802.2
169.1000     -1147.6177   -1147.8207       0.2030  1570.3
169.2000     -1147.6931   -1147.8833       0.1902  1471.3
169.3000     -1147.7037   -1147.8702       0.1665  1288.4
169.4000     -1147.6656   -1147.8442       0.1786  1381.7
169.5000     -1147.6501   -1147.8454       0.1953  1510.8
169.6000     -1147.6760   -1147.8650       0.1890  1462.3
169.7000     -1147.6492   -1147.8519       0.2028  1568.6
169.8000     -1147.6678   -1147.8737       0.2059  1592.7
169.9000     -1147.6098   -1147.8389       0.2291  1772.5
170.0000     -1147.6076   -1147.8320       0.2245  1736.5
170.1000     -1147.6240   -1147.8352       0.2112  1634.2
170.2000     -1147.6788   -1147.8678       0.1890  1462.1
170.3000     -1147.6727   -1147.8886       0.2159  1670.2
170.4000     -1147.6465   -1147.8767       0.2302  1781.0
170.5000     -1147.6274   -1147.8503       0.2228  1724.0
170.6000     -1147.6648   -1147.8603       0.1955  1512.5
170.7000     -1147.6603   -1147.8582       0.1979  1530.9
170.8000     -1147.6577   -1147.8806       0.2229  1724.5
170.9000     -1147.6284   -1147.8298       0.2014  1557.9
171.0000     -1147.6239   -1147.8434       0.2195  1698.4
171.1000     -1147.6389   -1147.8550       0.2161  1671.9
171.2000     -1147.6373   -1147.8379       0.2007  1552.5
171.3000     -1147.6557   -1147.8774       0.2217  1715.1
171.4000     -1147.6410   -1147.8270       0.1860  1439.0
171.5000     -1147.6648   -1147.8420       0.1772  1370.8
171.6000     -1147.6453   -1147.8464       0.2010  1555.4
171.7000     -1147.6705   -1147.8703       0.1998  1545.7
171.8000     -1147.6184   -1147.8345       0.2161  1671.8
171.9000     -1147.6089   -1147.8534       0.2446  1892.0
172.0000     -1147.6657   -1147.8768       0.2111  1632.8
172.1000     -1147.6977   -1147.8701       0.1723  1333.2
172.2000     -1147.6650   -1147.8522       0.1872  1448.4
172.3000     -1147.6730   -1147.8609       0.1879  1453.7
172.4000     -1147.6880   -1147.8652       0.1772  1371.0
172.5000     -1147.6683   -1147.8589       0.1906  1474.3
172.6000     -1147.6597   -1147.8679       0.2082  1610.6
172.7000     -1147.6603   -1147.8691       0.2088  1615.5
172.8000     -1147.6706   -1147.8808       0.2102  1626.0
172.9000     -1147.6618   -1147.8465       0.1847  1428.8
173.0000     -1147.6628   -1147.8635       0.2006  1552.2
173.1000     -1147.7044   -1147.8711       0.1667  1289.9
173.2000     -1147.6292   -1147.8313       0.2020  1563.1
173.3000     -1147.6478   -1147.8673       0.2195  1698.2
173.4000     -1147.6379   -1147.8391       0.2011  1555.9
173.5000     -1147.6273   -1147.8588       0.2315  1790.8
173.6000     -1147.6459   -1147.8562       0.2102  1626.4
173.7000     -1147.6350   -1147.8304       0.1954  1511.6
173.8000     -1147.6041   -1147.8428       0.2387  1846.7
173.9000     -1147.6404   -1147.8527       0.2123  1642.2
174.0000     -1147.6175   -1147.8383       0.2208  1708.0
174.1000     -1147.6566   -1147.8461       0.1895  1465.9
174.2000     -1147.6490   -1147.8536       0.2046  1582.5
174.3000     -1147.6782   -1147.8911       0.2129  1647.0
174.4000     -1147.6283   -1147.8455       0.2172  1680.3
