Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
177.6000     -1147.4735   -1147.7609       0.2875  2224.0
177.7000     -1147.5041   -1147.7719       0.2678  2071.9
177.8000     -1147.5375   -1147.7702       0.2327  1800.0
177.9000     -1147.5265   -1147.7419       0.2154  1666.5
178.0000     -1147.4929   -1147.8033       0.3105  2401.8
178.1000     -1147.5464   -1147.8758       0.3294  2548.1
178.2000     -1147.6194   -1147.8434       0.2240  1733.1
178.3000     -1147.5932   -1147.8212       0.2280  1763.7
178.4000     -1147.6091   -1147.7921       0.1829  1415.3
178.5000     -1147.5820   -1147.7986       0.2166  1675.7
178.6000     -1147.5794   -1147.7956       0.2162  1672.6
178.7000     -1147.5259   -1147.7790       0.2532  1958.5
178.8000     -1147.5659   -1147.7960       0.2301  1780.0
178.9000     -1147.5554   -1147.8205       0.2651  2051.1
179.0000     -1147.5446   -1147.7999       0.2553  1975.1
179.1000     -1147.4934   -1147.7667       0.2734  2115.1
179.2000     -1147.5023   -1147.7439       0.2417  1869.8
179.3000     -1147.5943   -1147.8506       0.2563  1982.7
179.4000     -1147.6247   -1147.8022       0.1775  1373.2
179.5000     -1147.5141   -1147.7979       0.2837  2194.9
179.6000     -1147.5870   -1147.8226       0.2356  1822.9
179.7000     -1147.6101   -1147.8385       0.2284  1767.0
179.8000     -1147.5476   -1147.8603       0.3127  2419.1
179.9000     -1147.5164   -1147.7784       0.2620  2027.1
180.0000     -1147.5966   -1147.8012       0.2046  1582.9
180.1000     -1147.5229   -1147.7472       0.2244  1735.7
180.2000     -1147.4753   -1147.7454       0.2701  2089.9
180.3000     -1147.4550   -1147.7446       0.2897  2241.0
180.4000     -1147.5549   -1147.7570       0.2021  1563.6
180.5000     -1147.4999   -1147.7386       0.2387  1847.0
180.6000     -1147.5351   -1147.7571       0.2220  1717.7
180.7000     -1147.5635   -1147.8231       0.2596  2008.4
180.8000     -1147.5725   -1147.8193       0.2468  1909.6
180.9000     -1147.5648   -1147.7572       0.1924  1488.6
181.0000     -1147.6945   -1147.8540       0.1595  1233.7
181.1000     -1147.6545   -1147.8060       0.1515  1172.2
181.2000     -1147.4995   -1147.7920       0.2925  2262.9
181.3000     -1147.4494   -1147.7829       0.3335  2580.2
181.4000     -1147.5035   -1147.8097       0.3062  2368.7
181.5000     -1147.4857   -1147.8019       0.3161  2445.8
181.6000     -1147.5581   -1147.7872       0.2291  1772.1
181.7000     -1147.4995   -1147.7727       0.2732  2113.5
181.8000     -1147.6333   -1147.8289       0.1955  1512.8
181.9000     -1147.5909   -1147.8015       0.2106  1629.0
182.0000     -1147.5797   -1147.7623       0.1826  1412.5
182.1000     -1147.5239   -1147.7693       0.2454  1898.8
182.2000     -1147.5612   -1147.8011       0.2400  1856.4
182.3000     -1147.5624   -1147.8099       0.2475  1914.5
182.4000     -1147.5699   -1147.7942       0.2243  1735.3
182.5000     -1147.5660   -1147.7937       0.2277  1761.8
182.6000     -1147.5819   -1147.7936       0.2118  1638.3
182.7000     -1147.5940   -1147.7951       0.2010  1555.3
182.8000     -1147.5247   -1147.7638       0.2391  1849.7
182.9000     -1147.5053   -1147.7781       0.2727  2109.9
183.0000     -1147.5154   -1147.7170       0.2017  1560.2
183.1000     -1147.4737   -1147.6919       0.2182  1687.9
183.2000     -1147.5291   -1147.8407       0.3117  2411.1
183.3000     -1147.6361   -1147.8301       0.1940  1501.1
183.4000     -1147.6928   -1147.8722       0.1794  1387.7
183.5000     -1147.6208   -1147.8046       0.1837  1421.4
183.6000     -1147.6161   -1147.7910       0.1749  1353.0
183.7000     -1147.5874   -1147.8119       0.2245  1736.9
183.8000     -1147.5566   -1147.7703       0.2137  1653.1
183.9000     -1147.5631   -1147.8087       0.2456  1899.8
184.0000     -1147.5073   -1147.7673       0.2601  2012.0
184.1000     -1147.4999   -1147.8098       0.3100  2398.0
184.2000     -1147.5423   -1147.7568       0.2144  1659.0
184.3000     -1147.5691   -1147.7994       0.2303  1781.4
184.4000     -1147.5476   -1147.7928       0.2452  1896.9
184.5000     -1147.6392   -1147.7850       0.1458  1127.9
184.6000     -1147.5635   -1147.8297       0.2662  2059.1
184.7000     -1147.5492   -1147.8122       0.2630  2034.3
184.8000     -1147.5277   -1147.7970       0.2693  2083.1
184.9000     -1147.5647   -1147.7696       0.2049  1585.3
185.0000     -1147.5118   -1147.8073       0.2955  2286.1
185.1000     -1147.5102   -1147.7698       0.2596  2008.7
185.2000     -1147.5263   -1147.7543       0.2281  1764.3
185.3000     -1147.6263   -1147.8405       0.2142  1656.9
185.4000     -1147.6669   -1147.8609       0.1940  1500.8
185.5000     -1147.6524   -1147.9004       0.2481  1919.1
185.6000     -1147.5365   -1147.7868       0.2503  1936.5
185.7000     -1147.6063   -1147.8507       0.2443  1890.4
185.8000     -1147.5634   -1147.7504       0.1870  1446.6
185.9000     -1147.5505   -1147.8212       0.2707  2094.3
186.0000     -1147.5484   -1147.7638       0.2154  1666.4
186.1000     -1147.5924   -1147.8562       0.2638  2041.1
186.2000     -1147.4794   -1147.7417       0.2624  2029.7
186.3000     -1147.4591   -1147.7648       0.3057  2365.3
186.4000     -1147.5742   -1147.8327       0.2586  2000.4
186.5000     -1147.5522   -1147.7494       0.1972  1525.7
186.6000     -1147.6462   -1147.8573       0.2112  1633.5
186.7000     -1147.5555   -1147.7957       0.2401  1857.9
186.8000     -1147.6063   -1147.8057       0.1994  1542.7
186.9000     -1147.5525   -1147.7491       0.1967  1521.6
187.0000     -1147.5529   -1147.7502       0.1973  1526.5
187.1000     -1147.5168   -1147.7615       0.2446  1892.5
187.2000     -1147.4782   -1147.8210       0.3428  2652.0
187.3000     -1147.5480   -1147.7337       0.1857  1436.8
187.4000     -1147.5421   -1147.7875       0.2454  1898.4
187.5000     -1147.5331   -1147.7994       0.2664  2060.7
187.6000     -1147.4577   -1147.7446       0.2870  2220.0
187.7000     -1147.6453   -1147.8465       0.2011  1556.0
187.8000     -1147.5453   -1147.7802       0.2349  1817.0
187.9000     -1147.5322   -1147.8298       0.2975  2301.7
188.0000     -1147.6349   -1147.7995       0.1646  1273.5
188.1000     -1147.5835   -1147.8033       0.2198  1700.8
188.2000     -1147.5710   -1147.8311       0.2601  2012.0
188.3000     -1147.5137   -1147.7744       0.2607  2016.7
188.4000     -1147.5314   -1147.7757       0.2443  1890.3
188.5000     -1147.5351   -1147.7840       0.2488  1925.0
188.6000     -1147.4869   -1147.8062       0.3193  2470.3
188.7000     -1147.6047   -1147.7601       0.1554  1202.4
188.8000     -1147.5664   -1147.7641       0.1977  1529.8
188.9000     -1147.5852   -1147.8080       0.2228  1723.7
189.0000     -1147.6553   -1147.8506       0.1953  1510.8
189.1000     -1147.6052   -1147.7861       0.1809  1399.3
189.2000     -1147.5523   -1147.8171       0.2648  2048.4
189.3000     -1147.4916   -1147.7421       0.2506  1938.6
189.4000     -1147.4163   -1147.7926       0.3764  2911.7
189.5000     -1147.4695   -1147.7273       0.2578  1994.7
189.6000     -1147.5401   -1147.7715       0.2314  1789.8
189.7000     -1147.5203   -1147.7572       0.2368  1832.3
189.8000     -1147.5048   -1147.7736       0.2688  2079.4
189.9000     -1147.5894   -1147.8409       0.2516  1946.3
190.0000     -1147.5852   -1147.8582       0.2730  2111.9
190.1000     -1147.5407   -1147.8375       0.2969  2296.6
190.2000     -1147.5057   -1147.8309       0.3252  2516.0
190.3000     -1147.5001   -1147.8027       0.3026  2341.4
190.4000     -1147.4916   -1147.7345       0.2429  1878.8
190.5000     -1147.5403   -1147.8096       0.2693  2083.3
190.6000     -1147.5279   -1147.7511       0.2232  1726.8
190.7000     -1147.5397   -1147.8041       0.2644  2045.4
190.8000     -1147.5992   -1147.7838       0.1846  1427.9
190.9000     -1147.6872   -1147.8834       0.1962  1518.2
191.0000     -1147.5765   -1147.7820       0.2056  1590.2
191.1000     -1147.5489   -1147.7765       0.2276  1760.4
191.2000     -1147.5187   -1147.7867       0.2679  2072.9
191.3000     -1147.4220   -1147.6993       0.2773  2145.1
191.4000     -1147.4861   -1147.7447       0.2586  2000.5
191.5000     -1147.5874   -1147.8207       0.2333  1805.2
191.6000     -1147.6075   -1147.8074       0.1999  1546.4
191.7000     -1147.6154   -1147.7870       0.1716  1327.8
191.8000     -1147.4752   -1147.7010       0.2258  1747.0
191.9000     -1147.4227   -1147.8014       0.3786  2929.1
192.0000     -1147.4726   -1147.7705       0.2978  2304.1
192.1000     -1147.5290   -1147.7595       0.2305  1783.0
192.2000     -1147.5435   -1147.7637       0.2201  1703.1
192.3000     -1147.4817   -1147.7643       0.2826  2186.4
192.4000     -1147.4403   -1147.7968       0.3565  2758.0
192.5000     -1147.5016   -1147.7346       0.2330  1802.2
192.6000     -1147.4892   -1147.7697       0.2805  2169.7
192.7000     -1147.6073   -1147.8355       0.2282  1765.2
192.8000     -1147.5856   -1147.7927       0.2072  1602.8
192.9000     -1147.6512   -1147.8303       0.1791  1385.4
193.0000     -1147.5756   -1147.8044       0.2288  1770.1
193.1000     -1147.5688   -1147.7698       0.2011  1555.6
193.2000     -1147.5608   -1147.8445       0.2836  2194.2
193.3000     -1147.5360   -1147.8100       0.2740  2119.6
193.4000     -1147.5084   -1147.7900       0.2816  2178.9
193.5000     -1147.5089   -1147.7867       0.2778  2149.3
193.6000     -1147.5834   -1147.8098       0.2263  1750.9
193.7000     -1147.6473   -1147.7867       0.1394  1078.8
193.8000     -1147.5715   -1147.8122       0.2408  1862.8
193.9000     -1147.5656   -1147.7907       0.2252  1741.9
194.0000     -1147.4948   -1147.7535       0.2587  2001.5
194.1000     -1147.4759   -1147.7071       0.2312  1788.6
194.2000     -1147.5179   -1147.7532       0.2354  1820.8
194.3000     -1147.4164   -1147.7711       0.3547  2744.4
194.4000     -1147.4219   -1147.7004       0.2785  2154.4
194.5000     -1147.3514   -1147.7336       0.3822  2956.7
194.6000     -1147.5564   -1147.8217       0.2653  2052.6
194.7000     -1147.4596   -1147.7437       0.2841  2197.7
194.8000     -1147.5325   -1147.7201       0.1876  1451.4
194.9000     -1147.5546   -1147.7300       0.1754  1356.9
195.0000     -1147.5977   -1147.8238       0.2261  1749.2
195.1000     -1147.5253   -1147.7800       0.2547  1970.4
195.2000     -1147.5527   -1147.7868       0.2341  1811.4
195.3000     -1147.5968   -1147.7957       0.1989  1539.0
195.4000     -1147.6261   -1147.8619       0.2357  1823.7
195.5000     -1147.6592   -1147.8225       0.1633  1263.6
195.6000     -1147.6361   -1147.8365       0.2004  1550.4
195.7000     -1147.6229   -1147.8171       0.1942  1502.3
195.8000     -1147.6182   -1147.7777       0.1595  1234.2
195.9000     -1147.5876   -1147.8514       0.2638  2041.1
196.0000     -1147.5193   -1147.7333       0.2141  1656.0
196.1000     -1147.5595   -1147.7901       0.2305  1783.5
196.2000     -1147.5697   -1147.8174       0.2477  1916.6
196.3000     -1147.4871   -1147.7615       0.2744  2122.9
196.4000     -1147.5206   -1147.7597       0.2391  1849.9
196.5000     -1147.6116   -1147.8083       0.1967  1521.7
196.6000     -1147.6543   -1147.7971       0.1428  1105.0
196.7000     -1147.5616   -1147.7662       0.2046  1582.5
196.8000     -1147.5875   -1147.8189       0.2314  1790.4
196.9000     -1147.5196   -1147.7765       0.2570  1988.0
197.0000     -1147.5296   -1147.8171       0.2875  2224.2
197.1000     -1147.5671   -1147.7763       0.2092  1618.4
197.2000     -1147.5640   -1147.8261       0.2621  2027.3
197.3000     -1147.5707   -1147.8393       0.2686  2078.1
197.4000     -1147.5365   -1147.7778       0.2413  1867.1
197.5000     -1147.6201   -1147.8420       0.2219  1716.5
197.6000     -1147.5496   -1147.8258       0.2762  2137.0
197.7000     -1147.6826   -1147.8471       0.1645  1272.5
197.8000     -1147.5429   -1147.7776       0.2347  1815.9
197.9000     -1147.5734   -1147.8158       0.2423  1874.9
198.0000     -1147.5791   -1147.7928       0.2137  1653.1
198.1000     -1147.5456   -1147.7775       0.2319  1793.9
198.2000     -1147.5444   -1147.7525       0.2081  1610.2
198.3000     -1147.4963   -1147.8190       0.3227  2496.6
198.4000     -1147.6405   -1147.8443       0.2038  1576.9
198.5000     -1147.5415   -1147.7510       0.2095  1620.9
198.6000     -1147.6001   -1147.7710       0.1710  1322.6
198.7000     -1147.5453   -1147.7904       0.2451  1896.5
198.8000     -1147.5790   -1147.7681       0.1892  1463.4
198.9000     -1147.6486   -1147.8491       0.2005  1551.5
199.0000     -1147.5620   -1147.8124       0.2504  1937.0
199.1000     -1147.6303   -1147.8385       0.2082  1610.4
199.2000     -1147.5966   -1147.8226       0.2260  1748.5
199.3000     -1147.5716   -1147.7512       0.1797  1390.0
199.4000     -1147.5594   -1147.8242       0.2647  2047.9
199.5000     -1147.5391   -1147.8236       0.2845  2201.2
199.6000     -1147.5219   -1147.7662       0.2443  1890.1
199.7000     -1147.5931   -1147.7602       0.1671  1292.5
199.8000     -1147.5346   -1147.7918       0.2572  1990.1
199.9000     -1147.6233   -1147.8007       0.1774  1372.3
200.0000     -1147.6187   -1147.8305       0.2118  1638.9
200.1000     -1147.6255   -1147.8506       0.2251  1741.7
200.2000     -1147.6479   -1147.8513       0.2034  1573.3
200.3000     -1147.6908   -1147.8379       0.1472  1138.4
200.4000     -1147.5777   -1147.8169       0.2392  1850.3
200.5000     -1147.5669   -1147.7936       0.2267  1753.8
200.6000     -1147.4906   -1147.7314       0.2408  1862.7
200.7000     -1147.6053   -1147.7831       0.1777  1375.1
200.8000     -1147.5124   -1147.7093       0.1969  1523.6
200.9000     -1147.5926   -1147.7612       0.1686  1304.6
201.0000     -1147.5766   -1147.8026       0.2260  1748.3
201.1000     -1147.6144   -1147.8072       0.1929  1492.0
201.2000     -1147.5482   -1147.7220       0.1738  1344.8
201.3000     -1147.5584   -1147.7980       0.2396  1854.0
201.4000     -1147.5387   -1147.7722       0.2336  1806.9
201.5000     -1147.5080   -1147.7741       0.2661  2058.4
201.6000     -1147.4028   -1147.6827       0.2799  2165.4
201.7000     -1147.4867   -1147.8060       0.3194  2470.6
201.8000     -1147.5853   -1147.8266       0.2413  1866.8
201.9000     -1147.5861   -1147.8152       0.2291  1772.3
202.0000     -1147.5371   -1147.7968       0.2598  2009.7
202.1000     -1147.5426   -1147.7514       0.2087  1614.9
202.2000     -1147.5540   -1147.7829       0.2289  1770.9
202.3000     -1147.5483   -1147.8146       0.2663  2060.3
202.4000     -1147.6340   -1147.8498       0.2158  1669.5
202.5000     -1147.6226   -1147.8211       0.1984  1535.1
202.6000     -1147.6244   -1147.8467       0.2222  1719.3
202.7000     -1147.5842   -1147.7760       0.1918  1483.6
202.8000     -1147.6407   -1147.8047       0.1640  1268.7
202.9000     -1147.5672   -1147.7942       0.2270  1756.0
203.0000     -1147.5776   -1147.8339       0.2563  1982.5
203.1000     -1147.6280   -1147.8444       0.2164  1674.3
203.2000     -1147.5446   -1147.7772       0.2326  1799.5
203.3000     -1147.5887   -1147.8189       0.2302  1780.6
203.4000     -1147.6181   -1147.8839       0.2658  2056.4
203.5000     -1147.5457   -1147.8293       0.2836  2194.2
203.6000     -1147.6618   -1147.8306       0.1688  1305.7
203.7000     -1147.6183   -1147.8045       0.1862  1440.8
203.8000     -1147.5762   -1147.7529       0.1767  1367.1
203.9000     -1147.5750   -1147.7519       0.1769  1368.8
204.0000     -1147.5559   -1147.7628       0.2069  1600.6
204.1000     -1147.6358   -1147.8368       0.2010  1555.0
204.2000     -1147.6024   -1147.8244       0.2220  1717.4
204.3000     -1147.6086   -1147.8252       0.2165  1675.1
204.4000     -1147.6546   -1147.8324       0.1779  1376.2
204.5000     -1147.6456   -1147.8475       0.2019  1562.3
204.6000     -1147.5538   -1147.7444       0.1906  1474.8
204.7000     -1147.5753   -1147.8063       0.2310  1787.1
204.8000     -1147.4907   -1147.7051       0.2145  1659.3
204.9000     -1147.5083   -1147.8118       0.3036  2348.4
205.0000     -1147.4796   -1147.7381       0.2585  1999.6
205.1000     -1147.5104   -1147.7726       0.2622  2028.3
205.2000     -1147.5335   -1147.7992       0.2657  2055.6
205.3000     -1147.6630   -1147.8820       0.2190  1694.4
205.4000     -1147.6657   -1147.8257       0.1600  1237.7
205.5000     -1147.5172   -1147.7680       0.2508  1940.4
205.6000     -1147.4848   -1147.7426       0.2578  1994.5
205.7000     -1147.4778   -1147.6787       0.2010  1554.7
205.8000     -1147.3195   -1147.6746       0.3551  2747.2
205.9000     -1147.4903   -1147.7261       0.2357  1823.7
206.0000     -1147.5020   -1147.7905       0.2885  2231.8
206.1000     -1147.6004   -1147.8286       0.2283  1765.9
206.2000     -1147.5193   -1147.7438       0.2245  1736.8
206.3000     -1147.5966   -1147.8117       0.2151  1664.3
206.4000     -1147.5688   -1147.8222       0.2534  1960.7
206.5000     -1147.5259   -1147.7836       0.2577  1993.9
206.6000     -1147.4779   -1147.7151       0.2372  1835.2
206.7000     -1147.4934   -1147.7457       0.2524  1952.5
206.8000     -1147.5723   -1147.8073       0.2350  1817.9
206.9000     -1147.6091   -1147.8381       0.2290  1772.0
207.0000     -1147.4396   -1147.7102       0.2706  2093.4
207.1000     -1147.3987   -1147.6584       0.2597  2008.8
207.2000     -1147.5043   -1147.7431       0.2387  1846.8
207.3000     -1147.5224   -1147.7932       0.2707  2094.5
207.4000     -1147.5064   -1147.7300       0.2236  1729.8
207.5000     -1147.4906   -1147.8322       0.3416  2642.9
207.6000     -1147.5655   -1147.8125       0.2470  1910.9
207.7000     -1147.5061   -1147.7134       0.2073  1603.4
207.8000     -1147.6415   -1147.7776       0.1360  1052.5
207.9000     -1147.5718   -1147.8279       0.2561  1981.6
208.0000     -1147.5793   -1147.8213       0.2420  1872.2
208.1000     -1147.5214   -1147.7831       0.2617  2024.6
208.2000     -1147.4472   -1147.7568       0.3096  2395.5
208.3000     -1147.5899   -1147.8227       0.2328  1801.0
208.4000     -1147.5907   -1147.8150       0.2242  1734.8
208.5000     -1147.5413   -1147.7729       0.2316  1792.0
208.6000     -1147.5041   -1147.8140       0.3098  2396.8
208.7000     -1147.4949   -1147.7357       0.2409  1863.3
208.8000     -1147.4953   -1147.7608       0.2654  2053.6
208.9000     -1147.5243   -1147.7504       0.2260  1748.7
209.0000     -1147.5665   -1147.7892       0.2227  1723.1
209.1000     -1147.6270   -1147.7889       0.1619  1252.8
209.2000     -1147.5256   -1147.7449       0.2193  1697.0
209.3000     -1147.5748   -1147.8565       0.2817  2179.0
209.4000     -1147.4997   -1147.7987       0.2989  2312.7
209.5000     -1147.5584   -1147.8502       0.2918  2257.7
209.6000     -1147.5875   -1147.7699       0.1824  1411.2
209.7000     -1147.5389   -1147.7164       0.1775  1373.0
209.8000     -1147.4022   -1147.6989       0.2967  2295.3
209.9000     -1147.4832   -1147.7426       0.2594  2006.8
210.0000     -1147.5482   -1147.7979       0.2497  1931.4
210.1000     -1147.5154   -1147.7989       0.2836  2193.8
210.2000     -1147.6044   -1147.8070       0.2026  1567.8
210.3000     -1147.5285   -1147.7954       0.2669  2065.1
210.4000     -1147.6081   -1147.8423       0.2341  1811.3
210.5000     -1147.6112   -1147.8203       0.2091  1618.0
210.6000     -1147.6045   -1147.8135       0.2090  1616.9
210.7000     -1147.5978   -1147.7832       0.1854  1434.2
210.8000     -1147.6109   -1147.7878       0.1769  1368.6
210.9000     -1147.6698   -1147.8428       0.1730  1338.7
211.0000     -1147.6019   -1147.8307       0.2288  1770.4
211.1000     -1147.5086   -1147.7546       0.2460  1903.3
211.2000     -1147.5796   -1147.8610       0.2813  2176.4
211.3000     -1147.5603   -1147.8217       0.2614  2022.2
211.4000     -1147.5303   -1147.7522       0.2218  1716.0
211.5000     -1147.5586   -1147.8081       0.2495  1930.3
211.6000     -1147.5698   -1147.8002       0.2304  1782.5
211.7000     -1147.6639   -1147.8498       0.1859  1438.0
211.8000     -1147.5560   -1147.7639       0.2080  1608.9
211.9000     -1147.6152   -1147.8244       0.2092  1618.6
212.0000     -1147.5744   -1147.8040       0.2295  1775.7
212.1000     -1147.4851   -1147.7088       0.2236  1730.1
212.2000     -1147.3643   -1147.6884       0.3241  2507.1
212.3000     -1147.5323   -1147.8135       0.2812  2175.4
212.4000     -1147.5702   -1147.7376       0.1674  1295.3
212.5000     -1147.5541   -1147.7779       0.2237  1730.9
212.6000     -1147.5465   -1147.7584       0.2119  1639.6
212.7000     -1147.6072   -1147.8297       0.2224  1720.8
212.8000     -1147.5854   -1147.8124       0.2270  1756.2
212.9000     -1147.6503   -1147.8726       0.2224  1720.3
213.0000     -1147.5203   -1147.8124       0.2921  2259.6
213.1000     -1147.5527   -1147.7450       0.1923  1487.9
213.2000     -1147.6563   -1147.8564       0.2000  1547.5
213.3000     -1147.6312   -1147.8526       0.2214  1713.1
213.4000     -1147.4887   -1147.7087       0.2200  1701.7
213.5000     -1147.5645   -1147.7553       0.1908  1476.4
213.6000     -1147.5690   -1147.8221       0.2531  1957.9
213.7000     -1147.6097   -1147.8331       0.2234  1727.9
213.8000     -1147.6914   -1147.8878       0.1964  1519.2
213.9000     -1147.6079   -1147.8341       0.2263  1750.5
214.0000     -1147.6054   -1147.7756       0.1702  1316.8
214.1000     -1147.5602   -1147.7826       0.2224  1720.8
214.2000     -1147.5712   -1147.7792       0.2080  1609.3
214.3000     -1147.5950   -1147.8104       0.2154  1666.6
214.4000     -1147.5584   -1147.8050       0.2466  1907.5
214.5000     -1147.5532   -1147.8061       0.2529  1956.5
214.6000     -1147.5181   -1147.7718       0.2536  1962.3
214.7000     -1147.5828   -1147.7773       0.1944  1504.1
214.8000     -1147.4976   -1147.7225       0.2249  1739.6
214.9000     -1147.5587   -1147.7494       0.1906  1474.9
215.0000     -1147.5677   -1147.8110       0.2432  1881.7
215.1000     -1147.6144   -1147.8137       0.1992  1541.3
215.2000     -1147.5818   -1147.8363       0.2545  1968.8
215.3000     -1147.5999   -1147.8541       0.2542  1966.2
215.4000     -1147.5740   -1147.7637       0.1897  1467.5
215.5000     -1147.6550   -1147.8550       0.2000  1547.3
215.6000     -1147.5495   -1147.7648       0.2153  1665.5
215.7000     -1147.5655   -1147.8174       0.2520  1949.3
215.8000     -1147.5495   -1147.7898       0.2403  1859.4
215.9000     -1147.6059   -1147.8247       0.2188  1692.8
216.0000     -1147.5824   -1147.7795       0.1970  1524.4
216.1000     -1147.5250   -1147.7963       0.2712  2098.2
216.2000     -1147.5591   -1147.7876       0.2286  1768.3
216.3000     -1147.5774   -1147.8377       0.2603  2014.1
216.4000     -1147.5429   -1147.8108       0.2679  2072.4
216.5000     -1147.5860   -1147.7601       0.1741  1346.7
216.6000     -1147.4507   -1147.7638       0.3132  2422.9
216.7000     -1147.5724   -1147.7734       0.2010  1555.0
216.8000     -1147.5460   -1147.8150       0.2690  2081.2
216.9000     -1147.6472   -1147.8286       0.1814  1403.6
217.0000     -1147.5933   -1147.7902       0.1969  1523.3
217.1000     -1147.5202   -1147.7252       0.2050  1585.9
217.2000     -1147.5158   -1147.7329       0.2171  1679.3
217.3000     -1147.5274   -1147.7272       0.1998  1545.8
217.4000     -1147.4728   -1147.7105       0.2377  1838.6
217.5000     -1147.3850   -1147.6417       0.2567  1986.1
217.6000     -1147.4322   -1147.7568       0.3247  2511.7
217.7000     -1147.5692   -1147.7628       0.1936  1497.9
217.8000     -1147.5554   -1147.7658       0.2104  1627.6
217.9000     -1147.5272   -1147.7449       0.2177  1684.1
218.0000     -1147.5239   -1147.7183       0.1944  1503.9
218.1000     -1147.4847   -1147.6632       0.1785  1381.1
218.2000     -1147.5053   -1147.7755       0.2702  2090.0
218.3000     -1147.5680   -1147.7923       0.2243  1735.3
218.4000     -1147.5268   -1147.7331       0.2063  1595.6
218.5000     -1147.6009   -1147.7987       0.1978  1530.0
218.6000     -1147.5955   -1147.7890       0.1935  1496.9
218.7000     -1147.4839   -1147.7650       0.2810  2174.0
218.8000     -1147.5472   -1147.7887       0.2415  1868.3
218.9000     -1147.4711   -1147.7696       0.2985  2308.9
219.0000     -1147.5514   -1147.7515       0.2001  1547.9
219.1000     -1147.5470   -1147.8640       0.3170  2452.5
219.2000     -1147.5500   -1147.8458       0.2958  2288.7
219.3000     -1147.5799   -1147.8132       0.2333  1805.2
219.4000     -1147.4881   -1147.7195       0.2314  1790.3
219.5000     -1147.5305   -1147.8158       0.2854  2207.6
219.6000     -1147.6034   -1147.7743       0.1709  1322.2
219.7000     -1147.5091   -1147.7768       0.2676  2070.4
219.8000     -1147.4998   -1147.7526       0.2528  1955.9
219.9000     -1147.5536   -1147.7830       0.2294  1774.5
220.0000     -1147.6605   -1147.8679       0.2074  1604.6
220.1000     -1147.6527   -1147.8911       0.2384  1844.0
220.2000     -1147.4932   -1147.7748       0.2816  2178.6
220.3000     -1147.5819   -1147.8052       0.2233  1727.3
220.4000     -1147.5365   -1147.7567       0.2203  1704.2
220.5000     -1147.5021   -1147.7849       0.2828  2187.6
220.6000     -1147.5367   -1147.7776       0.2409  1863.6
220.7000     -1147.5516   -1147.7704       0.2189  1693.4
220.8000     -1147.6381   -1147.8321       0.1940  1500.6
220.9000     -1147.5882   -1147.7972       0.2090  1617.2
221.0000     -1147.4953   -1147.8055       0.3102  2400.0
221.1000     -1147.5148   -1147.8283       0.3134  2424.9
221.2000     -1147.5136   -1147.8104       0.2968  2296.0
221.3000     -1147.5414   -1147.7867       0.2453  1897.5
221.4000     -1147.4702   -1147.7609       0.2907  2249.3
221.5000     -1147.5934   -1147.7913       0.1979  1531.1
221.6000     -1147.5955   -1147.8033       0.2078  1607.2
221.7000     -1147.5538   -1147.7750       0.2213  1711.7
221.8000     -1147.5827   -1147.7601       0.1774  1372.2
221.9000     -1147.5203   -1147.7241       0.2038  1576.4
222.0000     -1147.6405   -1147.8621       0.2216  1714.2
222.1000     -1147.5922   -1147.7844       0.1923  1487.5
222.2000     -1147.6248   -1147.8029       0.1781  1378.2
222.3000     -1147.5477   -1147.8027       0.2550  1972.9
222.4000     -1147.5903   -1147.7878       0.1976  1528.4
222.5000     -1147.6234   -1147.8213       0.1979  1531.1
222.6000     -1147.5092   -1147.7935       0.2842  2198.9
222.7000     -1147.6201   -1147.8043       0.1842  1425.3
222.8000     -1147.6484   -1147.8281       0.1797  1390.5
222.9000     -1147.6008   -1147.8221       0.2213  1712.4
223.0000     -1147.5332   -1147.7696       0.2364  1828.8
223.1000     -1147.5759   -1147.8496       0.2738  2117.8
223.2000     -1147.5380   -1147.7554       0.2174  1682.1
223.3000     -1147.5208   -1147.8194       0.2985  2309.6
223.4000     -1147.4789   -1147.7583       0.2794  2161.2
223.5000     -1147.4893   -1147.7081       0.2189  1693.2
223.6000     -1147.5521   -1147.8081       0.2560  1980.1
223.7000     -1147.5381   -1147.7863       0.2482  1920.1
223.8000     -1147.6050   -1147.8009       0.1960  1515.9
223.9000     -1147.6223   -1147.8254       0.2030  1570.6
224.0000     -1147.6399   -1147.8060       0.1661  1285.2
224.1000     -1147.4835   -1147.7370       0.2535  1961.3
224.2000     -1147.4926   -1147.8139       0.3212  2485.2
224.3000     -1147.5109   -1147.7857       0.2748  2125.9
224.4000     -1147.5567   -1147.8339       0.2771  2143.9
224.5000     -1147.5456   -1147.8226       0.2770  2142.8
224.6000     -1147.5030   -1147.7672       0.2642  2044.0
224.7000     -1147.5655   -1147.7810       0.2155  1667.3
224.8000     -1147.5363   -1147.7590       0.2227  1722.7
224.9000     -1147.3926   -1147.6764       0.2839  2196.0
225.0000     -1147.5010   -1147.7952       0.2942  2275.7
225.1000     -1147.4992   -1147.7577       0.2585  1999.9
225.2000     -1147.5223   -1147.7482       0.2260  1748.2
225.3000     -1147.4938   -1147.7512       0.2574  1991.2
225.4000     -1147.4972   -1147.7605       0.2633  2036.8
225.5000     -1147.6029   -1147.7939       0.1910  1477.5
225.6000     -1147.4749   -1147.7617       0.2867  2218.2
