Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
250.8000     -1147.6456   -1147.8484       0.2028  1568.7
250.9000     -1147.5829   -1147.8398       0.2569  1987.6
251.0000     -1147.5803   -1147.8149       0.2346  1815.0
251.1000     -1147.6451   -1147.8050       0.1599  1237.3
251.2000     -1147.5794   -1147.8113       0.2319  1793.8
251.3000     -1147.5089   -1147.8105       0.3016  2333.4
251.4000     -1147.5199   -1147.7694       0.2495  1930.0
251.5000     -1147.5105   -1147.7955       0.2850  2205.0
251.6000     -1147.5779   -1147.8061       0.2283  1765.9
251.7000     -1147.5070   -1147.7269       0.2199  1701.0
251.8000     -1147.5071   -1147.7755       0.2684  2076.5
251.9000     -1147.5942   -1147.8061       0.2119  1639.3
252.0000     -1147.5791   -1147.8043       0.2252  1742.4
252.1000     -1147.5986   -1147.8363       0.2377  1838.8
252.2000     -1147.5400   -1147.7539       0.2139  1654.6
252.3000     -1147.4345   -1147.7174       0.2829  2188.9
252.4000     -1147.5548   -1147.7913       0.2366  1830.1
252.5000     -1147.6243   -1147.8562       0.2319  1794.2
252.6000     -1147.6498   -1147.8286       0.1788  1383.1
252.7000     -1147.6174   -1147.8055       0.1881  1455.4
252.8000     -1147.6078   -1147.7833       0.1755  1358.0
252.9000     -1147.5456   -1147.8071       0.2615  2023.4
253.0000     -1147.6009   -1147.8040       0.2031  1571.0
253.1000     -1147.5483   -1147.7334       0.1851  1432.3
253.2000     -1147.6075   -1147.8518       0.2443  1890.3
253.3000     -1147.6057   -1147.8335       0.2278  1762.0
253.4000     -1147.6567   -1147.8249       0.1682  1301.3
253.5000     -1147.5984   -1147.7926       0.1942  1502.4
253.6000     -1147.5780   -1147.8374       0.2594  2007.0
253.7000     -1147.5368   -1147.7797       0.2429  1879.4
253.8000     -1147.5462   -1147.8065       0.2602  2013.3
253.9000     -1147.5073   -1147.7477       0.2404  1860.1
254.0000     -1147.4622   -1147.7969       0.3347  2589.5
254.1000     -1147.5074   -1147.7745       0.2670  2066.0
254.2000     -1147.5664   -1147.7690       0.2025  1566.8
254.3000     -1147.6753   -1147.8515       0.1762  1363.3
254.4000     -1147.5411   -1147.7849       0.2439  1886.7
254.5000     -1147.5652   -1147.8117       0.2465  1907.3
254.6000     -1147.5591   -1147.8218       0.2627  2032.5
254.7000     -1147.5765   -1147.7903       0.2138  1654.4
254.8000     -1147.6026   -1147.7958       0.1932  1494.6
254.9000     -1147.6155   -1147.8390       0.2235  1728.7
255.0000     -1147.6736   -1147.8515       0.1780  1376.8
255.1000     -1147.6390   -1147.8536       0.2147  1660.8
255.2000     -1147.6100   -1147.8672       0.2572  1989.8
255.3000     -1147.5775   -1147.7769       0.1994  1542.7
255.4000     -1147.5434   -1147.7561       0.2127  1645.8
255.5000     -1147.5021   -1147.7175       0.2154  1666.1
255.6000     -1147.5513   -1147.7617       0.2105  1628.2
255.7000     -1147.6015   -1147.8008       0.1994  1542.3
255.8000     -1147.5520   -1147.7798       0.2278  1762.4
255.9000     -1147.6346   -1147.8450       0.2104  1627.4
256.0000     -1147.5867   -1147.8227       0.2361  1826.3
256.1000     -1147.5924   -1147.8343       0.2419  1871.7
256.2000     -1147.6385   -1147.8203       0.1817  1406.0
256.3000     -1147.5903   -1147.7903       0.2000  1547.2
256.4000     -1147.5989   -1147.8193       0.2203  1704.5
256.5000     -1147.5614   -1147.7624       0.2009  1554.5
256.6000     -1147.4735   -1147.7833       0.3099  2397.2
256.7000     -1147.5486   -1147.8149       0.2664  2060.9
256.8000     -1147.5444   -1147.7924       0.2480  1918.5
256.9000     -1147.4125   -1147.7773       0.3648  2822.1
257.0000     -1147.5541   -1147.7673       0.2132  1649.7
257.1000     -1147.6333   -1147.8076       0.1743  1348.4
257.2000     -1147.6483   -1147.8041       0.1558  1205.2
257.3000     -1147.6343   -1147.8074       0.1731  1339.2
257.4000     -1147.5561   -1147.7916       0.2355  1822.0
257.5000     -1147.6302   -1147.7989       0.1686  1304.6
257.6000     -1147.5726   -1147.7893       0.2167  1676.2
257.7000     -1147.4794   -1147.7971       0.3176  2457.3
257.8000     -1147.4459   -1147.7460       0.3001  2321.8
257.9000     -1147.5456   -1147.7768       0.2311  1788.1
258.0000     -1147.5169   -1147.7781       0.2613  2021.3
258.1000     -1147.5456   -1147.7530       0.2073  1603.9
258.2000     -1147.5534   -1147.7754       0.2220  1717.6
258.3000     -1147.5263   -1147.8031       0.2768  2141.4
258.4000     -1147.5986   -1147.7635       0.1649  1275.7
258.5000     -1147.5259   -1147.7730       0.2470  1911.1
258.6000     -1147.4470   -1147.7735       0.3265  2526.2
258.7000     -1147.5248   -1147.8536       0.3288  2543.6
258.8000     -1147.6171   -1147.8394       0.2222  1719.3
258.9000     -1147.5694   -1147.7857       0.2163  1673.4
259.0000     -1147.5317   -1147.7199       0.1881  1455.5
259.1000     -1147.6328   -1147.8217       0.1889  1461.5
259.2000     -1147.5394   -1147.7963       0.2570  1987.9
259.3000     -1147.6068   -1147.8120       0.2051  1587.0
259.4000     -1147.6714   -1147.8484       0.1770  1369.4
259.5000     -1147.7103   -1147.8970       0.1868  1444.9
259.6000     -1147.5381   -1147.7843       0.2462  1904.6
259.7000     -1147.5620   -1147.7364       0.1745  1349.6
259.8000     -1147.5260   -1147.7502       0.2242  1734.3
259.9000     -1147.5839   -1147.7603       0.1764  1364.8
260.0000     -1147.6488   -1147.8025       0.1537  1189.0
260.1000     -1147.6516   -1147.8499       0.1984  1534.6
260.2000     -1147.6675   -1147.8134       0.1459  1128.7
260.3000     -1147.6235   -1147.8241       0.2006  1551.8
260.4000     -1147.5958   -1147.8028       0.2069  1601.0
260.5000     -1147.5208   -1147.7498       0.2291  1772.2
260.6000     -1147.5938   -1147.7859       0.1921  1486.0
260.7000     -1147.5569   -1147.7690       0.2121  1641.3
260.8000     -1147.5526   -1147.7832       0.2305  1783.6
260.9000     -1147.4987   -1147.7354       0.2367  1831.3
261.0000     -1147.5397   -1147.7665       0.2268  1754.5
261.1000     -1147.5315   -1147.7736       0.2422  1873.5
261.2000     -1147.6139   -1147.7732       0.1592  1231.9
261.3000     -1147.5843   -1147.7613       0.1770  1369.4
261.4000     -1147.5655   -1147.8024       0.2369  1832.7
261.5000     -1147.5127   -1147.7609       0.2483  1920.6
261.6000     -1147.5504   -1147.7461       0.1957  1514.0
261.7000     -1147.5469   -1147.7688       0.2219  1717.0
261.8000     -1147.5430   -1147.7817       0.2387  1846.8
261.9000     -1147.5693   -1147.8277       0.2585  1999.6
262.0000     -1147.6152   -1147.8255       0.2102  1626.3
262.1000     -1147.5759   -1147.8086       0.2327  1800.2
262.2000     -1147.6608   -1147.8756       0.2149  1662.2
262.3000     -1147.5889   -1147.8273       0.2384  1844.1
262.4000     -1147.6179   -1147.8428       0.2248  1739.4
262.5000     -1147.6712   -1147.8387       0.1676  1296.4
262.6000     -1147.6429   -1147.8647       0.2219  1716.5
262.7000     -1147.6248   -1147.8092       0.1844  1426.7
262.8000     -1147.5767   -1147.8829       0.3062  2368.7
262.9000     -1147.5503   -1147.7960       0.2457  1900.6
263.0000     -1147.5228   -1147.7432       0.2204  1705.1
263.1000     -1147.4738   -1147.7939       0.3201  2476.8
263.2000     -1147.5279   -1147.7731       0.2452  1896.7
263.3000     -1147.4706   -1147.7004       0.2298  1777.9
263.4000     -1147.5325   -1147.7795       0.2469  1910.4
263.5000     -1147.5439   -1147.7986       0.2546  1970.0
263.6000     -1147.6516   -1147.8010       0.1494  1156.0
263.7000     -1147.5625   -1147.7634       0.2008  1553.6
263.8000     -1147.4737   -1147.7807       0.3070  2375.0
263.9000     -1147.5587   -1147.8107       0.2521  1950.0
264.0000     -1147.4849   -1147.8233       0.3384  2617.9
264.1000     -1147.5694   -1147.8260       0.2567  1985.6
264.2000     -1147.6195   -1147.8085       0.1890  1462.4
264.3000     -1147.5167   -1147.8209       0.3041  2352.7
264.4000     -1147.6435   -1147.8693       0.2258  1746.8
264.5000     -1147.5424   -1147.7526       0.2102  1626.1
264.6000     -1147.4709   -1147.7786       0.3077  2380.4
264.7000     -1147.5148   -1147.7436       0.2288  1770.1
264.8000     -1147.5321   -1147.7765       0.2444  1890.6
264.9000     -1147.5489   -1147.8099       0.2610  2018.9
265.0000     -1147.5383   -1147.7842       0.2460  1902.9
265.1000     -1147.5810   -1147.7860       0.2050  1585.7
265.2000     -1147.4459   -1147.7151       0.2692  2082.8
265.3000     -1147.4894   -1147.7420       0.2526  1954.4
265.4000     -1147.4127   -1147.7283       0.3156  2441.6
265.5000     -1147.5317   -1147.8133       0.2816  2178.8
265.6000     -1147.5616   -1147.8219       0.2603  2014.2
265.7000     -1147.5359   -1147.7950       0.2591  2004.2
265.8000     -1147.5230   -1147.8079       0.2849  2204.3
265.9000     -1147.4625   -1147.7167       0.2541  1966.1
266.0000     -1147.5247   -1147.8070       0.2823  2184.3
266.1000     -1147.5408   -1147.7944       0.2536  1961.9
266.2000     -1147.5791   -1147.7816       0.2025  1566.8
266.3000     -1147.5806   -1147.7738       0.1932  1494.8
266.4000     -1147.4905   -1147.6954       0.2048  1584.7
266.5000     -1147.6527   -1147.8232       0.1705  1319.0
266.6000     -1147.6145   -1147.8672       0.2527  1955.2
266.7000     -1147.6367   -1147.8232       0.1865  1443.1
266.8000     -1147.5405   -1147.7889       0.2485  1922.4
266.9000     -1147.4061   -1147.7565       0.3504  2710.8
267.0000     -1147.5314   -1147.7586       0.2272  1757.4
267.1000     -1147.6031   -1147.8090       0.2059  1592.6
267.2000     -1147.5390   -1147.7473       0.2082  1611.0
267.3000     -1147.4933   -1147.7689       0.2756  2132.5
267.4000     -1147.5187   -1147.7143       0.1956  1513.4
267.5000     -1147.6172   -1147.8623       0.2451  1896.3
267.6000     -1147.6459   -1147.8626       0.2167  1676.5
267.7000     -1147.6416   -1147.8710       0.2294  1774.7
267.8000     -1147.6330   -1147.8535       0.2206  1706.5
267.9000     -1147.6189   -1147.7735       0.1545  1195.5
268.0000     -1147.5741   -1147.8291       0.2550  1973.0
268.1000     -1147.5858   -1147.8402       0.2545  1968.5
268.2000     -1147.6384   -1147.8145       0.1761  1362.4
268.3000     -1147.5740   -1147.7898       0.2158  1669.3
268.4000     -1147.6252   -1147.8335       0.2083  1611.8
268.5000     -1147.5781   -1147.7927       0.2147  1660.8
268.6000     -1147.5028   -1147.7316       0.2288  1770.3
268.7000     -1147.5545   -1147.7968       0.2423  1874.7
268.8000     -1147.5113   -1147.7738       0.2625  2030.9
268.9000     -1147.5859   -1147.7724       0.1865  1442.7
269.0000     -1147.6185   -1147.8088       0.1903  1472.4
269.1000     -1147.5948   -1147.7969       0.2021  1563.3
269.2000     -1147.6902   -1147.8993       0.2091  1618.0
269.3000     -1147.6289   -1147.8157       0.1868  1445.2
269.4000     -1147.6621   -1147.8334       0.1713  1325.3
269.5000     -1147.5988   -1147.8044       0.2056  1590.8
269.6000     -1147.6388   -1147.8496       0.2109  1631.4
269.7000     -1147.5822   -1147.7728       0.1906  1474.2
269.8000     -1147.6241   -1147.8088       0.1847  1428.8
269.9000     -1147.6258   -1147.8337       0.2079  1608.3
270.0000     -1147.5200   -1147.7747       0.2547  1970.4
270.1000     -1147.4977   -1147.7585       0.2608  2017.4
270.2000     -1147.5410   -1147.7919       0.2508  1940.4
270.3000     -1147.5426   -1147.8166       0.2740  2119.6
270.4000     -1147.5842   -1147.8039       0.2197  1699.8
270.5000     -1147.5620   -1147.8211       0.2591  2004.8
270.6000     -1147.4988   -1147.7300       0.2312  1788.4
270.7000     -1147.4550   -1147.7712       0.3161  2445.8
270.8000     -1147.5495   -1147.7334       0.1839  1422.6
270.9000     -1147.5199   -1147.8032       0.2832  2191.2
271.0000     -1147.5116   -1147.7630       0.2514  1944.8
271.1000     -1147.6258   -1147.8157       0.1899  1469.4
271.2000     -1147.6314   -1147.8332       0.2018  1561.0
271.3000     -1147.5701   -1147.8178       0.2477  1916.6
271.4000     -1147.5207   -1147.7945       0.2738  2118.1
271.5000     -1147.6463   -1147.8335       0.1872  1448.4
271.6000     -1147.5581   -1147.8109       0.2528  1955.9
271.7000     -1147.6202   -1147.8559       0.2357  1823.7
271.8000     -1147.6561   -1147.8317       0.1756  1358.8
271.9000     -1147.5282   -1147.8371       0.3089  2390.0
272.0000     -1147.3973   -1147.7603       0.3630  2808.0
272.1000     -1147.5787   -1147.7982       0.2195  1697.9
272.2000     -1147.5152   -1147.8224       0.3071  2376.1
272.3000     -1147.5812   -1147.7822       0.2009  1554.5
272.4000     -1147.6349   -1147.8903       0.2554  1975.8
272.5000     -1147.6152   -1147.7725       0.1573  1216.8
272.6000     -1147.6332   -1147.8207       0.1875  1450.4
272.7000     -1147.5858   -1147.8164       0.2306  1783.8
272.8000     -1147.6240   -1147.8451       0.2210  1710.1
272.9000     -1147.5288   -1147.7162       0.1874  1450.1
273.0000     -1147.6388   -1147.8562       0.2175  1682.3
273.1000     -1147.6037   -1147.8063       0.2027  1567.8
273.2000     -1147.6321   -1147.7837       0.1516  1172.9
273.3000     -1147.5901   -1147.8105       0.2205  1705.5
273.4000     -1147.4418   -1147.7738       0.3319  2568.1
273.5000     -1147.5144   -1147.7670       0.2526  1954.2
273.6000     -1147.4498   -1147.7178       0.2680  2073.6
273.7000     -1147.4619   -1147.7256       0.2637  2039.9
273.8000     -1147.4957   -1147.7064       0.2107  1629.9
273.9000     -1147.4405   -1147.7467       0.3062  2368.7
274.0000     -1147.5575   -1147.7752       0.2178  1684.6
274.1000     -1147.5233   -1147.7726       0.2493  1929.0
274.2000     -1147.5274   -1147.7958       0.2685  2076.9
274.3000     -1147.5798   -1147.7740       0.1942  1502.2
274.4000     -1147.5446   -1147.7960       0.2514  1944.5
274.5000     -1147.5132   -1147.7744       0.2612  2020.5
274.6000     -1147.5565   -1147.7631       0.2065  1597.8
274.7000     -1147.6753   -1147.8583       0.1830  1415.9
274.8000     -1147.6680   -1147.8293       0.1613  1247.7
274.9000     -1147.5240   -1147.7944       0.2704  2092.2
275.0000     -1147.4433   -1147.7054       0.2621  2027.3
275.1000     -1147.5052   -1147.7684       0.2632  2036.3
275.2000     -1147.5766   -1147.8228       0.2462  1904.3
275.3000     -1147.5614   -1147.8135       0.2521  1950.3
275.4000     -1147.5585   -1147.7698       0.2113  1634.6
275.5000     -1147.5716   -1147.8440       0.2725  2108.0
275.6000     -1147.5574   -1147.7860       0.2287  1769.2
275.7000     -1147.5774   -1147.8262       0.2488  1924.9
275.8000     -1147.4844   -1147.7684       0.2840  2197.3
275.9000     -1147.4047   -1147.7363       0.3316  2565.4
276.0000     -1147.4960   -1147.7566       0.2606  2015.9
276.1000     -1147.6133   -1147.8079       0.1945  1505.1
276.2000     -1147.6306   -1147.8093       0.1787  1382.2
276.3000     -1147.6281   -1147.8449       0.2168  1677.0
276.4000     -1147.6512   -1147.8196       0.1684  1302.7
276.5000     -1147.6521   -1147.8361       0.1840  1423.1
276.6000     -1147.5821   -1147.8072       0.2251  1741.6
276.7000     -1147.5712   -1147.7990       0.2277  1762.0
276.8000     -1147.4902   -1147.7688       0.2786  2155.6
276.9000     -1147.5931   -1147.8567       0.2636  2039.4
277.0000     -1147.5313   -1147.7727       0.2413  1867.2
277.1000     -1147.5769   -1147.7906       0.2137  1653.3
277.2000     -1147.5372   -1147.7916       0.2543  1967.7
277.3000     -1147.5368   -1147.8150       0.2782  2152.4
277.4000     -1147.5137   -1147.7994       0.2856  2209.8
277.5000     -1147.5375   -1147.7514       0.2139  1654.5
277.6000     -1147.5950   -1147.7771       0.1822  1409.3
277.7000     -1147.5430   -1147.7592       0.2162  1672.3
277.8000     -1147.5654   -1147.7832       0.2179  1685.4
277.9000     -1147.5424   -1147.7924       0.2500  1934.1
278.0000     -1147.4835   -1147.7684       0.2849  2204.2
278.1000     -1147.6415   -1147.8341       0.1926  1489.9
278.2000     -1147.6059   -1147.8547       0.2489  1925.3
278.3000     -1147.6494   -1147.8374       0.1880  1454.3
278.4000     -1147.6812   -1147.8381       0.1569  1213.8
278.5000     -1147.7206   -1147.9003       0.1797  1390.3
278.6000     -1147.7386   -1147.8959       0.1573  1217.1
278.7000     -1147.6115   -1147.7554       0.1439  1113.2
278.8000     -1147.5818   -1147.7649       0.1831  1416.7
278.9000     -1147.5195   -1147.8300       0.3105  2402.0
279.0000     -1147.5469   -1147.7304       0.1834  1419.2
279.1000     -1147.4853   -1147.7721       0.2868  2219.0
279.2000     -1147.5195   -1147.7130       0.1935  1497.3
279.3000     -1147.5734   -1147.8285       0.2551  1973.2
279.4000     -1147.6232   -1147.8392       0.2160  1671.1
279.5000     -1147.6882   -1147.8535       0.1653  1278.8
279.6000     -1147.6120   -1147.8172       0.2052  1587.5
279.7000     -1147.5702   -1147.7928       0.2226  1721.8
279.8000     -1147.5646   -1147.7802       0.2156  1668.3
279.9000     -1147.6235   -1147.8441       0.2205  1706.1
280.0000     -1147.6092   -1147.8006       0.1914  1480.8
280.1000     -1147.5490   -1147.7740       0.2249  1740.0
280.2000     -1147.5299   -1147.7535       0.2237  1730.5
280.3000     -1147.4870   -1147.7052       0.2182  1688.2
280.4000     -1147.4851   -1147.7366       0.2515  1945.7
280.5000     -1147.5639   -1147.7735       0.2096  1621.6
280.6000     -1147.5713   -1147.7686       0.1973  1526.5
280.7000     -1147.5045   -1147.7560       0.2516  1946.2
280.8000     -1147.5559   -1147.8316       0.2758  2133.4
280.9000     -1147.5965   -1147.8334       0.2369  1833.0
281.0000     -1147.6330   -1147.8437       0.2107  1630.3
281.1000     -1147.5642   -1147.7798       0.2157  1668.6
281.2000     -1147.6536   -1147.8742       0.2207  1707.0
281.3000     -1147.5602   -1147.8215       0.2612  2021.0
281.4000     -1147.6632   -1147.8931       0.2299  1778.8
281.5000     -1147.6042   -1147.8227       0.2185  1690.3
281.6000     -1147.6545   -1147.8118       0.1574  1217.4
281.7000     -1147.5615   -1147.7822       0.2208  1708.1
281.8000     -1147.6150   -1147.8036       0.1886  1458.7
281.9000     -1147.6126   -1147.8085       0.1958  1515.1
282.0000     -1147.6677   -1147.8282       0.1605  1241.9
282.1000     -1147.7251   -1147.8633       0.1383  1069.6
282.2000     -1147.6462   -1147.8308       0.1845  1427.6
282.3000     -1147.6192   -1147.8446       0.2254  1744.1
282.4000     -1147.6183   -1147.8378       0.2194  1697.7
282.5000     -1147.5837   -1147.8358       0.2521  1950.3
282.6000     -1147.5052   -1147.8146       0.3093  2393.2
282.7000     -1147.6296   -1147.8638       0.2342  1811.6
282.8000     -1147.4767   -1147.7287       0.2520  1949.4
282.9000     -1147.5480   -1147.7780       0.2299  1778.9
283.0000     -1147.5718   -1147.8003       0.2285  1768.0
283.1000     -1147.5447   -1147.8001       0.2554  1975.6
283.2000     -1147.4899   -1147.7602       0.2703  2091.4
283.3000     -1147.5444   -1147.8135       0.2691  2081.8
283.4000     -1147.6561   -1147.8251       0.1689  1306.9
283.5000     -1147.5714   -1147.8336       0.2622  2028.8
283.6000     -1147.6002   -1147.8035       0.2033  1572.9
283.7000     -1147.5702   -1147.8035       0.2333  1804.9
283.8000     -1147.6186   -1147.8687       0.2500  1934.4
283.9000     -1147.5509   -1147.7576       0.2067  1598.9
284.0000     -1147.5815   -1147.8313       0.2498  1932.6
284.1000     -1147.5951   -1147.8269       0.2318  1793.4
284.2000     -1147.6374   -1147.8213       0.1839  1422.8
284.3000     -1147.5377   -1147.7835       0.2458  1901.7
284.4000     -1147.5418   -1147.7876       0.2457  1901.2
284.5000     -1147.5551   -1147.7768       0.2216  1714.7
284.6000     -1147.5792   -1147.8256       0.2463  1905.6
284.7000     -1147.5434   -1147.7721       0.2287  1769.2
284.8000     -1147.6208   -1147.8253       0.2046  1582.6
284.9000     -1147.6213   -1147.8134       0.1922  1486.6
285.0000     -1147.5050   -1147.7456       0.2407  1861.9
285.1000     -1147.5292   -1147.8012       0.2720  2104.2
285.2000     -1147.5618   -1147.7762       0.2144  1658.6
285.3000     -1147.5673   -1147.7998       0.2325  1798.5
285.4000     -1147.6137   -1147.8512       0.2375  1837.5
285.5000     -1147.5724   -1147.8286       0.2562  1981.8
285.6000     -1147.6665   -1147.8368       0.1703  1317.5
285.7000     -1147.6257   -1147.8156       0.1899  1469.5
285.8000     -1147.5782   -1147.7892       0.2110  1632.2
285.9000     -1147.5699   -1147.8013       0.2314  1790.1
286.0000     -1147.5937   -1147.8416       0.2479  1917.7
286.1000     -1147.5942   -1147.8317       0.2375  1837.3
286.2000     -1147.6222   -1147.8243       0.2021  1563.7
286.3000     -1147.5662   -1147.8090       0.2428  1878.6
286.4000     -1147.6409   -1147.8645       0.2236  1729.9
286.5000     -1147.5546   -1147.7800       0.2254  1743.7
286.6000     -1147.5004   -1147.7719       0.2715  2100.8
286.7000     -1147.4791   -1147.7624       0.2833  2192.1
286.8000     -1147.5902   -1147.8031       0.2129  1647.3
286.9000     -1147.5960   -1147.7732       0.1772  1370.8
287.0000     -1147.5562   -1147.7853       0.2292  1772.9
287.1000     -1147.5932   -1147.8099       0.2167  1676.5
287.2000     -1147.6053   -1147.8016       0.1963  1518.3
287.3000     -1147.5546   -1147.8077       0.2531  1958.1
287.4000     -1147.5541   -1147.7735       0.2194  1697.6
287.5000     -1147.5518   -1147.7997       0.2479  1917.7
287.6000     -1147.5988   -1147.8552       0.2564  1984.0
287.7000     -1147.5187   -1147.7678       0.2491  1927.2
287.8000     -1147.6569   -1147.8300       0.1731  1339.2
287.9000     -1147.6558   -1147.8324       0.1766  1366.1
288.0000     -1147.6638   -1147.8465       0.1827  1413.1
288.1000     -1147.5815   -1147.8090       0.2276  1760.5
288.2000     -1147.5022   -1147.7845       0.2823  2183.7
288.3000     -1147.4972   -1147.7626       0.2654  2053.5
288.4000     -1147.4855   -1147.7826       0.2971  2298.6
288.5000     -1147.5672   -1147.7747       0.2075  1605.6
288.6000     -1147.5907   -1147.8509       0.2602  2013.1
288.7000     -1147.6221   -1147.8046       0.1825  1411.9
288.8000     -1147.6010   -1147.8076       0.2067  1598.8
288.9000     -1147.6505   -1147.8017       0.1512  1169.5
289.0000     -1147.6122   -1147.8233       0.2111  1632.8
289.1000     -1147.6072   -1147.7797       0.1725  1334.7
289.2000     -1147.6790   -1147.8720       0.1930  1492.9
289.3000     -1147.6435   -1147.8345       0.1910  1477.8
289.4000     -1147.6309   -1147.8580       0.2270  1756.3
289.5000     -1147.6386   -1147.8232       0.1847  1428.6
289.6000     -1147.5400   -1147.7925       0.2525  1953.5
289.7000     -1147.4244   -1147.6545       0.2300  1779.7
289.8000     -1147.5935   -1147.7842       0.1907  1475.6
289.9000     -1147.5512   -1147.7720       0.2208  1708.1
290.0000     -1147.5233   -1147.7651       0.2418  1870.8
290.1000     -1147.4275   -1147.7819       0.3545  2742.2
290.2000     -1147.4275   -1147.7171       0.2896  2240.5
290.3000     -1147.4400   -1147.7088       0.2687  2079.0
290.4000     -1147.5416   -1147.7772       0.2356  1822.9
290.5000     -1147.5156   -1147.7797       0.2641  2043.3
290.6000     -1147.5446   -1147.7799       0.2353  1820.3
290.7000     -1147.5817   -1147.8036       0.2219  1716.9
290.8000     -1147.4781   -1147.7626       0.2844  2200.5
290.9000     -1147.5541   -1147.7488       0.1947  1506.0
291.0000     -1147.5755   -1147.7807       0.2052  1587.2
291.1000     -1147.6163   -1147.7953       0.1790  1385.0
291.2000     -1147.6421   -1147.7968       0.1547  1196.8
291.3000     -1147.6244   -1147.8120       0.1876  1451.3
291.4000     -1147.6693   -1147.8512       0.1819  1407.4
291.5000     -1147.5629   -1147.8231       0.2601  2012.4
291.6000     -1147.5629   -1147.8070       0.2441  1888.5
291.7000     -1147.6208   -1147.8487       0.2279  1763.1
291.8000     -1147.6392   -1147.8248       0.1856  1435.6
291.9000     -1147.5745   -1147.7915       0.2170  1678.4
292.0000     -1147.5763   -1147.8119       0.2356  1822.4
292.1000     -1147.5327   -1147.7870       0.2543  1967.3
292.2000     -1147.5038   -1147.7647       0.2609  2018.3
292.3000     -1147.3819   -1147.6302       0.2482  1920.5
292.4000     -1147.5105   -1147.8036       0.2930  2267.0
292.5000     -1147.5124   -1147.7725       0.2600  2011.8
292.6000     -1147.4977   -1147.7481       0.2504  1937.2
292.7000     -1147.4655   -1147.7222       0.2567  1985.8
292.8000     -1147.5560   -1147.8175       0.2616  2023.7
292.9000     -1147.6437   -1147.8227       0.1790  1384.6
293.0000     -1147.5760   -1147.8037       0.2277  1761.6
293.1000     -1147.5423   -1147.7898       0.2475  1914.5
293.2000     -1147.5883   -1147.7969       0.2086  1613.6
293.3000     -1147.5569   -1147.7824       0.2255  1744.2
293.4000     -1147.5734   -1147.7478       0.1744  1349.6
293.5000     -1147.5262   -1147.7482       0.2219  1716.9
293.6000     -1147.5996   -1147.7960       0.1964  1519.7
293.7000     -1147.4976   -1147.7555       0.2579  1995.2
293.8000     -1147.3939   -1147.7163       0.3224  2494.2
293.9000     -1147.4693   -1147.7483       0.2790  2158.6
294.0000     -1147.5438   -1147.7389       0.1951  1509.1
294.1000     -1147.5332   -1147.7966       0.2634  2037.6
294.2000     -1147.4384   -1147.7099       0.2714  2100.0
294.3000     -1147.4926   -1147.7915       0.2988  2311.8
294.4000     -1147.4615   -1147.7327       0.2712  2098.1
294.5000     -1147.5906   -1147.8070       0.2165  1674.6
294.6000     -1147.6042   -1147.7882       0.1840  1423.2
294.7000     -1147.6151   -1147.8408       0.2257  1746.1
294.8000     -1147.6007   -1147.7987       0.1980  1531.5
294.9000     -1147.6511   -1147.8290       0.1779  1376.0
295.0000     -1147.5154   -1147.8094       0.2940  2274.6
295.1000     -1147.5586   -1147.7262       0.1677  1297.0
295.2000     -1147.5554   -1147.7484       0.1929  1492.7
295.3000     -1147.5009   -1147.7720       0.2711  2097.2
295.4000     -1147.5784   -1147.8267       0.2483  1921.0
295.5000     -1147.6334   -1147.8517       0.2183  1689.1
295.6000     -1147.6294   -1147.8251       0.1958  1514.5
295.7000     -1147.6243   -1147.8116       0.1873  1448.9
295.8000     -1147.6674   -1147.8590       0.1916  1482.6
295.9000     -1147.5864   -1147.7272       0.1407  1088.8
296.0000     -1147.5914   -1147.7831       0.1916  1482.6
296.1000     -1147.5279   -1147.7662       0.2383  1843.2
296.2000     -1147.5271   -1147.7499       0.2228  1723.6
296.3000     -1147.6486   -1147.8717       0.2231  1726.2
296.4000     -1147.5789   -1147.8070       0.2280  1764.1
296.5000     -1147.5964   -1147.7849       0.1885  1458.0
296.6000     -1147.5651   -1147.8382       0.2730  2112.2
296.7000     -1147.6072   -1147.8264       0.2192  1695.7
296.8000     -1147.5443   -1147.7887       0.2444  1890.4
296.9000     -1147.6106   -1147.8409       0.2303  1781.5
297.0000     -1147.5489   -1147.7623       0.2134  1651.1
297.1000     -1147.5187   -1147.7663       0.2476  1915.6
297.2000     -1147.6464   -1147.8431       0.1967  1521.8
297.3000     -1147.4718   -1147.6963       0.2245  1736.7
297.4000     -1147.6234   -1147.8348       0.2114  1635.3
297.5000     -1147.6203   -1147.7735       0.1533  1185.7
297.6000     -1147.5858   -1147.8184       0.2326  1799.3
297.7000     -1147.5705   -1147.7981       0.2277  1761.4
297.8000     -1147.4624   -1147.7591       0.2966  2294.9
297.9000     -1147.3746   -1147.7076       0.3330  2576.2
298.0000     -1147.4292   -1147.7510       0.3218  2489.8
298.1000     -1147.4775   -1147.7774       0.2999  2319.8
298.2000     -1147.5177   -1147.7333       0.2156  1668.1
298.3000     -1147.6190   -1147.8084       0.1894  1465.1
298.4000     -1147.5733   -1147.7864       0.2130  1648.2
298.5000     -1147.6310   -1147.7834       0.1524  1179.2
298.6000     -1147.6071   -1147.8247       0.2176  1683.5
298.7000     -1147.5650   -1147.7758       0.2108  1631.1
298.8000     -1147.5168   -1147.7796       0.2628  2032.8
