Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
210.5000     -1147.7548   -1147.9149       0.1600  1237.9
210.6000     -1147.8103   -1147.9230       0.1128   872.4
210.7000     -1147.8069   -1147.9243       0.1174   908.1
210.8000     -1147.7926   -1147.9181       0.1255   970.9
210.9000     -1147.7866   -1147.8965       0.1099   850.1
211.0000     -1147.7944   -1147.9265       0.1321  1021.7
211.1000     -1147.8191   -1147.9153       0.0962   744.5
211.2000     -1147.7987   -1147.9122       0.1136   878.5
211.3000     -1147.7985   -1147.9113       0.1128   872.8
211.4000     -1147.7327   -1147.8744       0.1417  1096.3
211.5000     -1147.7197   -1147.8956       0.1758  1360.2
211.6000     -1147.7406   -1147.8698       0.1292   999.5
211.7000     -1147.7625   -1147.9261       0.1636  1265.3
211.8000     -1147.7963   -1147.8982       0.1018   787.9
211.9000     -1147.7973   -1147.9148       0.1175   908.8
212.0000     -1147.7793   -1147.9157       0.1364  1055.6
212.1000     -1147.8127   -1147.9276       0.1148   888.3
212.2000     -1147.7840   -1147.9036       0.1196   925.2
212.3000     -1147.7118   -1147.8899       0.1781  1377.8
212.4000     -1147.7498   -1147.9079       0.1581  1223.3
212.5000     -1147.7921   -1147.9128       0.1207   933.9
212.6000     -1147.7835   -1147.9097       0.1262   976.3
212.7000     -1147.8118   -1147.9110       0.0992   767.8
212.8000     -1147.7576   -1147.9007       0.1432  1107.5
212.9000     -1147.8071   -1147.9088       0.1016   786.3
213.0000     -1147.8158   -1147.9337       0.1179   912.0
213.1000     -1147.7486   -1147.9003       0.1517  1173.9
213.2000     -1147.7726   -1147.9034       0.1308  1011.9
213.3000     -1147.7573   -1147.9018       0.1445  1117.8
213.4000     -1147.7460   -1147.8820       0.1360  1051.9
213.5000     -1147.6842   -1147.8385       0.1543  1193.4
213.6000     -1147.7679   -1147.9177       0.1498  1158.7
213.7000     -1147.8058   -1147.9361       0.1302  1007.7
213.8000     -1147.7884   -1147.9210       0.1326  1025.8
213.9000     -1147.7501   -1147.8749       0.1248   965.3
214.0000     -1147.7771   -1147.9092       0.1321  1021.8
214.1000     -1147.7970   -1147.8747       0.0777   600.7
214.2000     -1147.7755   -1147.9105       0.1350  1044.1
214.3000     -1147.7587   -1147.8817       0.1230   951.7
214.4000     -1147.8106   -1147.9138       0.1032   798.2
214.5000     -1147.7779   -1147.8918       0.1139   881.0
214.6000     -1147.7266   -1147.8950       0.1684  1302.7
214.7000     -1147.7556   -1147.9207       0.1652  1277.8
214.8000     -1147.7457   -1147.8998       0.1541  1192.3
214.9000     -1147.7429   -1147.8929       0.1500  1160.8
215.0000     -1147.7745   -1147.8844       0.1100   850.7
215.1000     -1147.7331   -1147.8783       0.1452  1123.3
215.2000     -1147.7614   -1147.8861       0.1247   964.4
215.3000     -1147.7391   -1147.8949       0.1558  1205.1
215.4000     -1147.7586   -1147.9080       0.1494  1155.9
215.5000     -1147.8073   -1147.9175       0.1102   852.3
215.6000     -1147.8128   -1147.9297       0.1169   904.5
215.7000     -1147.8098   -1147.9422       0.1324  1024.6
215.8000     -1147.7951   -1147.9109       0.1158   895.7
215.9000     -1147.7449   -1147.8817       0.1368  1058.0
216.0000     -1147.7197   -1147.9216       0.2019  1562.2
216.1000     -1147.7547   -1147.9106       0.1558  1205.7
216.2000     -1147.7364   -1147.9112       0.1748  1352.0
216.3000     -1147.7001   -1147.9023       0.2022  1564.1
216.4000     -1147.7192   -1147.8907       0.1714  1326.1
216.5000     -1147.7851   -1147.9101       0.1249   966.4
216.6000     -1147.7651   -1147.8992       0.1341  1037.5
216.7000     -1147.7815   -1147.8899       0.1084   838.7
216.8000     -1147.7751   -1147.8991       0.1240   959.3
216.9000     -1147.7384   -1147.9030       0.1647  1274.0
217.0000     -1147.7516   -1147.9062       0.1545  1195.4
217.1000     -1147.7238   -1147.8669       0.1431  1107.0
217.2000     -1147.7345   -1147.8739       0.1394  1078.4
217.3000     -1147.7843   -1147.9233       0.1390  1075.6
217.4000     -1147.7545   -1147.8903       0.1358  1050.6
217.5000     -1147.7507   -1147.8498       0.0992   767.4
217.6000     -1147.7656   -1147.8734       0.1079   834.5
217.7000     -1147.7464   -1147.8788       0.1323  1023.8
217.8000     -1147.7250   -1147.8875       0.1625  1257.3
217.9000     -1147.7294   -1147.8650       0.1356  1049.2
218.0000     -1147.7501   -1147.8795       0.1294  1001.2
218.1000     -1147.7422   -1147.9041       0.1619  1252.4
218.2000     -1147.7641   -1147.9056       0.1415  1094.6
218.3000     -1147.7694   -1147.9149       0.1456  1126.1
218.4000     -1147.7746   -1147.9002       0.1256   971.4
218.5000     -1147.8264   -1147.9213       0.0949   734.3
218.6000     -1147.7709   -1147.8981       0.1272   984.4
218.7000     -1147.7279   -1147.8466       0.1187   918.6
218.8000     -1147.6689   -1147.8463       0.1775  1373.0
218.9000     -1147.6673   -1147.8112       0.1439  1113.2
219.0000     -1147.7731   -1147.9187       0.1455  1126.0
219.1000     -1147.7460   -1147.8406       0.0946   731.9
219.2000     -1147.7409   -1147.9027       0.1618  1251.9
219.3000     -1147.7379   -1147.9195       0.1816  1404.6
219.4000     -1147.7310   -1147.8687       0.1377  1065.4
219.5000     -1147.7267   -1147.8927       0.1659  1283.7
219.6000     -1147.7912   -1147.8837       0.0925   715.5
219.7000     -1147.7813   -1147.9044       0.1230   951.8
219.8000     -1147.7974   -1147.9052       0.1078   833.6
219.9000     -1147.7435   -1147.8906       0.1471  1138.2
220.0000     -1147.7132   -1147.8986       0.1854  1434.4
220.1000     -1147.7379   -1147.8909       0.1530  1183.9
220.2000     -1147.7110   -1147.8611       0.1501  1161.1
220.3000     -1147.7640   -1147.8868       0.1228   949.8
220.4000     -1147.7752   -1147.8921       0.1169   904.2
220.5000     -1147.7414   -1147.8865       0.1451  1122.4
220.6000     -1147.7373   -1147.8868       0.1495  1156.5
220.7000     -1147.7339   -1147.8771       0.1431  1107.4
220.8000     -1147.7492   -1147.8810       0.1318  1020.0
220.9000     -1147.8096   -1147.9108       0.1013   783.5
221.0000     -1147.7682   -1147.9150       0.1469  1136.2
221.1000     -1147.7858   -1147.9405       0.1547  1197.1
221.2000     -1147.7613   -1147.8815       0.1201   929.3
221.3000     -1147.8112   -1147.9278       0.1166   902.4
221.4000     -1147.7287   -1147.8990       0.1702  1317.0
221.5000     -1147.7431   -1147.9100       0.1669  1291.2
221.6000     -1147.7782   -1147.9105       0.1323  1023.5
221.7000     -1147.8009   -1147.9287       0.1279   989.1
221.8000     -1147.7798   -1147.8711       0.0914   706.8
221.9000     -1147.7722   -1147.9047       0.1326  1025.5
222.0000     -1147.7698   -1147.9369       0.1671  1292.6
222.1000     -1147.7535   -1147.9005       0.1471  1137.6
222.2000     -1147.7497   -1147.8678       0.1180   913.2
222.3000     -1147.8063   -1147.9166       0.1103   853.6
222.4000     -1147.8104   -1147.9217       0.1112   860.5
222.5000     -1147.8003   -1147.9166       0.1163   899.8
222.6000     -1147.7912   -1147.9186       0.1274   985.5
222.7000     -1147.7672   -1147.8785       0.1113   861.1
222.8000     -1147.7162   -1147.8437       0.1274   985.9
222.9000     -1147.7024   -1147.8242       0.1218   942.5
223.0000     -1147.7630   -1147.8742       0.1112   860.1
223.1000     -1147.7517   -1147.8670       0.1153   891.9
223.2000     -1147.7581   -1147.8795       0.1215   939.7
223.3000     -1147.7669   -1147.8990       0.1321  1022.0
223.4000     -1147.7473   -1147.9185       0.1712  1324.3
223.5000     -1147.7465   -1147.9021       0.1556  1204.1
223.6000     -1147.7515   -1147.8837       0.1322  1022.7
223.7000     -1147.7471   -1147.8841       0.1370  1059.9
223.8000     -1147.7693   -1147.9099       0.1406  1087.8
223.9000     -1147.8045   -1147.8987       0.0942   729.1
224.0000     -1147.7882   -1147.9148       0.1266   979.4
224.1000     -1147.7788   -1147.8961       0.1173   907.5
224.2000     -1147.7352   -1147.8732       0.1380  1067.6
224.3000     -1147.7769   -1147.8858       0.1089   842.3
224.4000     -1147.8096   -1147.9356       0.1261   975.2
224.5000     -1147.7757   -1147.8846       0.1088   842.1
224.6000     -1147.7895   -1147.9077       0.1182   914.6
224.7000     -1147.7469   -1147.8772       0.1303  1008.1
224.8000     -1147.7591   -1147.8817       0.1226   948.6
224.9000     -1147.7966   -1147.9047       0.1082   836.9
225.0000     -1147.8095   -1147.9199       0.1105   854.5
225.1000     -1147.7538   -1147.8545       0.1007   779.0
225.2000     -1147.7984   -1147.9200       0.1217   941.2
225.3000     -1147.7838   -1147.8865       0.1027   794.8
225.4000     -1147.7542   -1147.8718       0.1176   909.5
225.5000     -1147.7103   -1147.8429       0.1326  1026.1
225.6000     -1147.7289   -1147.8924       0.1636  1265.4
225.7000     -1147.6974   -1147.8617       0.1642  1270.6
225.8000     -1147.7249   -1147.8728       0.1479  1144.2
225.9000     -1147.7230   -1147.8854       0.1624  1256.2
226.0000     -1147.7665   -1147.9065       0.1399  1082.6
226.1000     -1147.7105   -1147.8483       0.1379  1066.8
226.2000     -1147.8002   -1147.8967       0.0966   747.1
226.3000     -1147.8277   -1147.9384       0.1107   856.4
226.4000     -1147.7772   -1147.8895       0.1123   869.0
226.5000     -1147.7542   -1147.8986       0.1444  1117.1
226.6000     -1147.6980   -1147.8517       0.1537  1189.1
226.7000     -1147.6943   -1147.8619       0.1676  1296.7
226.8000     -1147.7137   -1147.8785       0.1647  1274.3
226.9000     -1147.7473   -1147.9069       0.1596  1234.6
227.0000     -1147.7422   -1147.8651       0.1228   950.3
227.1000     -1147.7109   -1147.8975       0.1866  1443.4
227.2000     -1147.7711   -1147.8767       0.1056   817.0
227.3000     -1147.8086   -1147.9245       0.1159   896.5
227.4000     -1147.7407   -1147.8782       0.1374  1063.3
227.5000     -1147.7494   -1147.8732       0.1239   958.4
227.6000     -1147.7877   -1147.8993       0.1116   863.1
227.7000     -1147.8019   -1147.9282       0.1263   976.9
227.8000     -1147.7494   -1147.9098       0.1604  1241.1
227.9000     -1147.7857   -1147.9009       0.1152   891.4
228.0000     -1147.7843   -1147.8952       0.1110   858.5
228.1000     -1147.7542   -1147.8735       0.1192   922.6
228.2000     -1147.7391   -1147.8923       0.1532  1185.0
228.3000     -1147.7503   -1147.8843       0.1340  1037.0
228.4000     -1147.6785   -1147.8426       0.1641  1269.2
228.5000     -1147.7221   -1147.8728       0.1507  1165.5
228.6000     -1147.8183   -1147.9302       0.1119   865.9
228.7000     -1147.7696   -1147.8931       0.1235   955.6
228.8000     -1147.7494   -1147.8997       0.1503  1162.7
228.9000     -1147.7029   -1147.8407       0.1378  1066.4
229.0000     -1147.7226   -1147.8466       0.1240   959.1
229.1000     -1147.7102   -1147.8766       0.1664  1287.1
229.2000     -1147.8350   -1147.9209       0.0859   664.3
229.3000     -1147.8438   -1147.9155       0.0717   555.0
229.4000     -1147.8024   -1147.9137       0.1113   861.0
229.5000     -1147.8195   -1147.9291       0.1097   848.4
229.6000     -1147.7837   -1147.9251       0.1414  1094.1
229.7000     -1147.7764   -1147.9014       0.1250   967.2
229.8000     -1147.7653   -1147.9237       0.1584  1225.3
229.9000     -1147.7811   -1147.8973       0.1162   898.9
230.0000     -1147.7540   -1147.8931       0.1391  1076.4
230.1000     -1147.7383   -1147.8883       0.1500  1160.3
230.2000     -1147.7682   -1147.8935       0.1253   969.2
230.3000     -1147.8228   -1147.9166       0.0937   725.2
230.4000     -1147.8025   -1147.9304       0.1279   989.6
230.5000     -1147.7915   -1147.8922       0.1006   778.4
230.6000     -1147.7699   -1147.8954       0.1254   970.5
230.7000     -1147.7786   -1147.8736       0.0950   734.8
230.8000     -1147.7802   -1147.8701       0.0899   695.8
230.9000     -1147.7783   -1147.8931       0.1148   888.2
231.0000     -1147.7645   -1147.9197       0.1552  1200.7
231.1000     -1147.7647   -1147.8706       0.1059   819.4
231.2000     -1147.7879   -1147.9376       0.1497  1158.0
231.3000     -1147.7547   -1147.9005       0.1459  1128.6
231.4000     -1147.7980   -1147.9069       0.1089   842.7
231.5000     -1147.7647   -1147.8884       0.1237   957.1
231.6000     -1147.7417   -1147.8712       0.1295  1001.9
231.7000     -1147.8217   -1147.9308       0.1091   843.8
231.8000     -1147.7768   -1147.9207       0.1439  1113.6
231.9000     -1147.7444   -1147.8905       0.1461  1130.3
232.0000     -1147.7626   -1147.8844       0.1218   942.6
232.1000     -1147.7768   -1147.8739       0.0971   751.5
232.2000     -1147.7200   -1147.8894       0.1694  1310.7
232.3000     -1147.6869   -1147.8511       0.1642  1270.4
232.4000     -1147.7704   -1147.9064       0.1360  1052.1
232.5000     -1147.7657   -1147.9050       0.1393  1077.4
232.6000     -1147.7347   -1147.9242       0.1895  1466.2
232.7000     -1147.7842   -1147.9080       0.1239   958.2
232.8000     -1147.7508   -1147.8694       0.1186   917.7
232.9000     -1147.7261   -1147.8795       0.1534  1187.0
233.0000     -1147.7991   -1147.9164       0.1173   907.8
233.1000     -1147.7564   -1147.8995       0.1431  1107.1
233.2000     -1147.7358   -1147.8864       0.1506  1165.1
233.3000     -1147.7861   -1147.9499       0.1638  1267.0
233.4000     -1147.7455   -1147.8838       0.1383  1070.1
233.5000     -1147.7902   -1147.8873       0.0972   751.6
233.6000     -1147.8079   -1147.9238       0.1159   896.9
233.7000     -1147.7844   -1147.9215       0.1371  1060.7
233.8000     -1147.8018   -1147.9202       0.1184   915.6
233.9000     -1147.8323   -1147.9294       0.0972   751.7
234.0000     -1147.8248   -1147.9229       0.0981   759.3
234.1000     -1147.7679   -1147.8870       0.1191   921.3
234.2000     -1147.7831   -1147.9357       0.1526  1180.4
234.3000     -1147.8110   -1147.9431       0.1321  1022.1
234.4000     -1147.7989   -1147.9303       0.1314  1016.2
234.5000     -1147.7383   -1147.8989       0.1606  1242.7
234.6000     -1147.7287   -1147.8995       0.1708  1321.3
234.7000     -1147.7971   -1147.9351       0.1380  1067.6
234.8000     -1147.7851   -1147.8921       0.1070   828.0
234.9000     -1147.7749   -1147.9010       0.1261   975.4
235.0000     -1147.7255   -1147.8630       0.1375  1063.9
235.1000     -1147.7694   -1147.8825       0.1131   875.1
235.2000     -1147.7785   -1147.9549       0.1764  1365.0
235.3000     -1147.7520   -1147.8973       0.1453  1124.0
235.4000     -1147.7419   -1147.8889       0.1470  1137.3
235.5000     -1147.7706   -1147.8970       0.1263   977.3
235.6000     -1147.7955   -1147.9138       0.1183   915.3
235.7000     -1147.7719   -1147.8905       0.1186   917.6
235.8000     -1147.7276   -1147.8735       0.1458  1128.2
235.9000     -1147.7106   -1147.9005       0.1898  1468.6
236.0000     -1147.6898   -1147.8769       0.1872  1448.1
236.1000     -1147.7195   -1147.8627       0.1433  1108.2
236.2000     -1147.7375   -1147.8833       0.1458  1128.3
236.3000     -1147.7147   -1147.8685       0.1539  1190.3
236.4000     -1147.8075   -1147.9021       0.0947   732.4
236.5000     -1147.7782   -1147.9031       0.1249   966.3
236.6000     -1147.7590   -1147.9326       0.1736  1343.0
236.7000     -1147.7529   -1147.8923       0.1393  1078.0
236.8000     -1147.7744   -1147.9267       0.1522  1177.8
236.9000     -1147.7687   -1147.8908       0.1221   944.4
237.0000     -1147.7729   -1147.9172       0.1442  1115.9
237.1000     -1147.7880   -1147.8980       0.1100   851.2
237.2000     -1147.8150   -1147.9107       0.0957   740.6
237.3000     -1147.7979   -1147.9006       0.1027   794.9
237.4000     -1147.8001   -1147.9323       0.1322  1022.8
237.5000     -1147.7584   -1147.9075       0.1491  1153.4
237.6000     -1147.7297   -1147.9097       0.1800  1392.5
237.7000     -1147.7920   -1147.9271       0.1351  1045.1
237.8000     -1147.7896   -1147.9074       0.1178   911.7
237.9000     -1147.8022   -1147.9201       0.1179   911.9
238.0000     -1147.7464   -1147.8920       0.1456  1126.2
238.1000     -1147.7532   -1147.8882       0.1351  1045.0
238.2000     -1147.7309   -1147.8860       0.1551  1199.8
238.3000     -1147.7297   -1147.8385       0.1088   841.9
238.4000     -1147.7776   -1147.8954       0.1178   911.3
238.5000     -1147.7871   -1147.8843       0.0973   752.5
238.6000     -1147.7534   -1147.9099       0.1565  1210.5
238.7000     -1147.6880   -1147.8450       0.1570  1214.2
238.8000     -1147.7122   -1147.8333       0.1210   936.5
238.9000     -1147.7877   -1147.8913       0.1036   801.2
239.0000     -1147.7445   -1147.8591       0.1146   886.7
239.1000     -1147.7603   -1147.9217       0.1614  1248.3
239.2000     -1147.7579   -1147.8976       0.1397  1081.0
239.3000     -1147.7586   -1147.8995       0.1409  1090.0
239.4000     -1147.8092   -1147.9334       0.1241   960.5
239.5000     -1147.7968   -1147.8898       0.0931   720.1
239.6000     -1147.7995   -1147.9357       0.1362  1053.8
239.7000     -1147.7543   -1147.8862       0.1319  1020.3
239.8000     -1147.7407   -1147.8831       0.1424  1101.7
239.9000     -1147.7774   -1147.9019       0.1245   963.1
240.0000     -1147.7782   -1147.9039       0.1258   973.0
240.1000     -1147.7730   -1147.8889       0.1159   896.7
240.2000     -1147.7920   -1147.9000       0.1080   835.5
240.3000     -1147.7821   -1147.9167       0.1347  1041.9
240.4000     -1147.8167   -1147.9220       0.1053   814.5
240.5000     -1147.7645   -1147.9121       0.1476  1142.2
240.6000     -1147.7905   -1147.8987       0.1082   837.2
240.7000     -1147.6828   -1147.8661       0.1833  1418.0
240.8000     -1147.7550   -1147.9064       0.1514  1171.5
240.9000     -1147.7844   -1147.9232       0.1389  1074.3
241.0000     -1147.7902   -1147.9046       0.1144   884.8
241.1000     -1147.7674   -1147.8821       0.1147   887.6
241.2000     -1147.6917   -1147.8722       0.1804  1395.9
241.3000     -1147.7420   -1147.8840       0.1420  1098.6
241.4000     -1147.7561   -1147.8757       0.1197   925.7
241.5000     -1147.7648   -1147.9239       0.1591  1231.0
241.6000     -1147.7868   -1147.8942       0.1074   830.6
241.7000     -1147.7183   -1147.8789       0.1605  1241.9
241.8000     -1147.7553   -1147.9030       0.1478  1143.3
241.9000     -1147.7888   -1147.9287       0.1400  1082.8
242.0000     -1147.7883   -1147.9086       0.1203   930.4
242.1000     -1147.7943   -1147.9172       0.1229   950.6
242.2000     -1147.7861   -1147.9125       0.1264   977.7
242.3000     -1147.8082   -1147.8969       0.0887   686.1
242.4000     -1147.7951   -1147.8934       0.0983   760.5
242.5000     -1147.7426   -1147.8979       0.1552  1201.0
242.6000     -1147.7663   -1147.8837       0.1174   908.0
242.7000     -1147.7516   -1147.9065       0.1549  1198.3
242.8000     -1147.7490   -1147.8785       0.1295  1001.9
242.9000     -1147.7790   -1147.9204       0.1414  1093.6
243.0000     -1147.7534   -1147.8802       0.1268   981.1
243.1000     -1147.7586   -1147.9055       0.1469  1136.4
243.2000     -1147.7450   -1147.8811       0.1361  1052.7
243.3000     -1147.8040   -1147.8930       0.0890   688.3
243.4000     -1147.7905   -1147.9157       0.1252   968.7
243.5000     -1147.7581   -1147.9058       0.1477  1142.8
243.6000     -1147.8096   -1147.9339       0.1242   961.1
243.7000     -1147.8086   -1147.9153       0.1067   825.8
243.8000     -1147.7521   -1147.8987       0.1466  1134.1
243.9000     -1147.7916   -1147.9142       0.1226   948.6
244.0000     -1147.7923   -1147.9134       0.1212   937.3
244.1000     -1147.7264   -1147.8792       0.1528  1182.0
244.2000     -1147.7451   -1147.9016       0.1565  1210.9
244.3000     -1147.7704   -1147.9453       0.1749  1352.9
244.4000     -1147.7226   -1147.8642       0.1416  1095.2
244.5000     -1147.7159   -1147.8418       0.1259   973.9
244.6000     -1147.7342   -1147.8488       0.1146   886.9
244.7000     -1147.7852   -1147.8917       0.1065   824.2
244.8000     -1147.7845   -1147.9157       0.1312  1015.3
244.9000     -1147.7966   -1147.9159       0.1193   923.3
245.0000     -1147.7595   -1147.9002       0.1407  1088.7
245.1000     -1147.8017   -1147.8860       0.0842   651.8
245.2000     -1147.7893   -1147.9030       0.1136   879.1
245.3000     -1147.7907   -1147.9276       0.1369  1058.8
245.4000     -1147.7949   -1147.9061       0.1111   859.8
245.5000     -1147.8263   -1147.9325       0.1063   822.0
245.6000     -1147.8122   -1147.9205       0.1083   838.1
245.7000     -1147.7167   -1147.8703       0.1537  1188.9
245.8000     -1147.6793   -1147.8553       0.1759  1361.2
245.9000     -1147.7412   -1147.8909       0.1497  1158.1
246.0000     -1147.7056   -1147.8414       0.1358  1050.5
246.1000     -1147.7147   -1147.8883       0.1737  1343.6
246.2000     -1147.7759   -1147.8957       0.1199   927.3
246.3000     -1147.7571   -1147.9093       0.1522  1177.5
246.4000     -1147.7203   -1147.8894       0.1691  1308.2
246.5000     -1147.7292   -1147.8957       0.1665  1288.4
246.6000     -1147.7153   -1147.8889       0.1736  1343.3
246.7000     -1147.7393   -1147.8693       0.1300  1005.6
246.8000     -1147.7368   -1147.8865       0.1496  1157.6
246.9000     -1147.7373   -1147.8839       0.1467  1134.6
247.0000     -1147.7488   -1147.8704       0.1216   941.1
247.1000     -1147.8398   -1147.9091       0.0694   536.7
247.2000     -1147.8058   -1147.9135       0.1076   832.7
247.3000     -1147.7863   -1147.8869       0.1006   778.3
247.4000     -1147.8075   -1147.9317       0.1241   960.4
247.5000     -1147.7831   -1147.9035       0.1205   932.2
247.6000     -1147.7256   -1147.8849       0.1593  1232.6
247.7000     -1147.7075   -1147.8552       0.1477  1142.4
247.8000     -1147.7531   -1147.8886       0.1355  1048.1
247.9000     -1147.7436   -1147.8858       0.1422  1100.3
248.0000     -1147.7390   -1147.8777       0.1387  1073.1
248.1000     -1147.7488   -1147.8806       0.1318  1019.6
248.2000     -1147.7717   -1147.9035       0.1318  1019.7
248.3000     -1147.7852   -1147.8975       0.1124   869.3
248.4000     -1147.7601   -1147.9175       0.1574  1217.5
248.5000     -1147.7410   -1147.9122       0.1712  1324.5
248.6000     -1147.6879   -1147.8806       0.1927  1491.0
248.7000     -1147.6786   -1147.8337       0.1550  1199.5
248.8000     -1147.7300   -1147.8768       0.1468  1135.6
248.9000     -1147.7272   -1147.8918       0.1645  1273.0
249.0000     -1147.6794   -1147.8626       0.1832  1417.0
249.1000     -1147.7317   -1147.9040       0.1722  1332.5
249.2000     -1147.7070   -1147.8775       0.1705  1319.0
249.3000     -1147.7932   -1147.9202       0.1270   982.9
249.4000     -1147.7204   -1147.8800       0.1596  1234.4
249.5000     -1147.7746   -1147.8854       0.1108   857.3
249.6000     -1147.7277   -1147.8823       0.1546  1196.2
249.7000     -1147.7611   -1147.8729       0.1118   865.0
249.8000     -1147.7649   -1147.9146       0.1497  1157.9
249.9000     -1147.8070   -1147.8906       0.0835   646.3
250.0000     -1147.8191   -1147.9088       0.0897   694.0
250.1000     -1147.7526   -1147.9081       0.1555  1202.6
250.2000     -1147.7356   -1147.9058       0.1702  1316.5
250.3000     -1147.8070   -1147.9146       0.1077   833.1
250.4000     -1147.7868   -1147.9159       0.1292   999.3
250.5000     -1147.7647   -1147.9202       0.1555  1203.2
250.6000     -1147.7703   -1147.9012       0.1308  1012.2
250.7000     -1147.7665   -1147.8988       0.1323  1023.8
250.8000     -1147.7567   -1147.8711       0.1144   885.1
250.9000     -1147.8019   -1147.9238       0.1219   942.9
251.0000     -1147.8034   -1147.9561       0.1527  1181.5
251.1000     -1147.7835   -1147.9258       0.1422  1100.3
251.2000     -1147.7899   -1147.9176       0.1277   988.3
251.3000     -1147.7810   -1147.9162       0.1352  1046.3
251.4000     -1147.7603   -1147.9418       0.1815  1404.0
251.5000     -1147.7476   -1147.8938       0.1462  1130.8
251.6000     -1147.8033   -1147.9120       0.1087   840.6
251.7000     -1147.7756   -1147.8791       0.1035   800.4
251.8000     -1147.7978   -1147.8950       0.0973   752.4
251.9000     -1147.7732   -1147.9076       0.1344  1039.4
252.0000     -1147.8025   -1147.9182       0.1156   894.5
252.1000     -1147.7877   -1147.9240       0.1364  1055.0
252.2000     -1147.8010   -1147.9136       0.1126   871.1
252.3000     -1147.7928   -1147.9114       0.1186   917.4
252.4000     -1147.7860   -1147.9030       0.1170   905.0
252.5000     -1147.7681   -1147.9183       0.1503  1162.6
252.6000     -1147.7844   -1147.9002       0.1159   896.6
252.7000     -1147.8069   -1147.9523       0.1454  1124.6
252.8000     -1147.7923   -1147.9237       0.1313  1015.9
252.9000     -1147.7384   -1147.9073       0.1689  1306.4
253.0000     -1147.7303   -1147.8501       0.1199   927.3
253.1000     -1147.7507   -1147.8825       0.1318  1019.6
253.2000     -1147.7533   -1147.8877       0.1344  1040.1
253.3000     -1147.7328   -1147.8977       0.1649  1275.7
253.4000     -1147.7689   -1147.9390       0.1701  1315.9
253.5000     -1147.7387   -1147.9221       0.1834  1418.5
253.6000     -1147.8143   -1147.9424       0.1281   990.8
253.7000     -1147.7848   -1147.8987       0.1139   881.3
253.8000     -1147.7984   -1147.9097       0.1112   860.4
253.9000     -1147.7555   -1147.9036       0.1481  1145.5
254.0000     -1147.7484   -1147.9097       0.1612  1247.4
254.1000     -1147.7652   -1147.8934       0.1282   991.5
254.2000     -1147.7678   -1147.8957       0.1279   989.6
254.3000     -1147.7861   -1147.9113       0.1252   969.0
254.4000     -1147.7852   -1147.9133       0.1281   991.3
254.5000     -1147.7218   -1147.8660       0.1441  1115.1
254.6000     -1147.7326   -1147.8875       0.1548  1197.8
254.7000     -1147.8300   -1147.9464       0.1164   900.3
254.8000     -1147.8157   -1147.9262       0.1106   855.3
254.9000     -1147.7202   -1147.8826       0.1623  1255.8
255.0000     -1147.7531   -1147.8974       0.1443  1116.0
255.1000     -1147.7715   -1147.9216       0.1500  1160.8
255.2000     -1147.8086   -1147.9161       0.1075   831.9
255.3000     -1147.7842   -1147.9222       0.1380  1067.6
255.4000     -1147.7551   -1147.8993       0.1442  1115.4
255.5000     -1147.7829   -1147.9440       0.1611  1246.1
255.6000     -1147.7395   -1147.8831       0.1436  1111.0
255.7000     -1147.7682   -1147.9235       0.1553  1201.4
255.8000     -1147.7725   -1147.8863       0.1138   880.4
255.9000     -1147.7294   -1147.8927       0.1634  1263.9
256.0000     -1147.7642   -1147.8963       0.1321  1021.9
256.1000     -1147.7365   -1147.9128       0.1763  1364.2
256.2000     -1147.7270   -1147.8866       0.1596  1234.4
256.3000     -1147.7788   -1147.9184       0.1396  1080.1
256.4000     -1147.7537   -1147.8951       0.1414  1093.9
256.5000     -1147.7434   -1147.8833       0.1398  1081.9
256.6000     -1147.7452   -1147.9127       0.1675  1295.7
256.7000     -1147.7870   -1147.9155       0.1285   994.4
256.8000     -1147.7976   -1147.9188       0.1212   937.5
256.9000     -1147.7641   -1147.9171       0.1530  1183.9
257.0000     -1147.7411   -1147.8990       0.1579  1221.6
257.1000     -1147.7609   -1147.8655       0.1046   809.3
257.2000     -1147.8065   -1147.9092       0.1027   794.5
257.3000     -1147.7556   -1147.8957       0.1401  1083.6
257.4000     -1147.7761   -1147.9000       0.1239   958.3
257.5000     -1147.8282   -1147.8999       0.0717   554.8
257.6000     -1147.8055   -1147.9297       0.1242   960.7
257.7000     -1147.7811   -1147.9113       0.1302  1006.9
257.8000     -1147.7694   -1147.8980       0.1286   994.8
257.9000     -1147.8081   -1147.9452       0.1371  1060.4
258.0000     -1147.7336   -1147.9163       0.1827  1413.6
258.1000     -1147.7485   -1147.8895       0.1410  1090.9
258.2000     -1147.7473   -1147.9094       0.1622  1254.6
258.3000     -1147.7756   -1147.8788       0.1032   798.1
258.4000     -1147.7519   -1147.8826       0.1308  1011.7
258.5000     -1147.7333   -1147.8774       0.1442  1115.5
258.6000     -1147.7402   -1147.8662       0.1259   974.3
258.7000     -1147.7416   -1147.9057       0.1641  1269.6
258.8000     -1147.6932   -1147.8689       0.1757  1359.3
258.9000     -1147.7200   -1147.9013       0.1813  1402.7
259.0000     -1147.7884   -1147.8949       0.1065   823.9
259.1000     -1147.7339   -1147.9129       0.1790  1385.0
259.2000     -1147.7676   -1147.9026       0.1350  1044.7
