Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
173.2000     -1147.6720   -1147.8484       0.1765  1365.2
173.3000     -1147.6460   -1147.8333       0.1873  1449.4
173.4000     -1147.6205   -1147.8571       0.2366  1830.6
173.5000     -1147.6366   -1147.8255       0.1889  1461.0
173.6000     -1147.6589   -1147.7986       0.1397  1080.9
173.7000     -1147.6701   -1147.8190       0.1489  1152.0
173.8000     -1147.6935   -1147.8356       0.1421  1099.6
173.9000     -1147.6934   -1147.8344       0.1410  1090.9
174.0000     -1147.6792   -1147.8496       0.1704  1318.0
174.1000     -1147.7366   -1147.8793       0.1427  1104.3
174.2000     -1147.6657   -1147.8619       0.1962  1517.8
174.3000     -1147.6882   -1147.8426       0.1544  1194.7
174.4000     -1147.6880   -1147.8563       0.1683  1302.0
174.5000     -1147.6892   -1147.8273       0.1381  1068.7
174.6000     -1147.7220   -1147.8592       0.1371  1061.0
174.7000     -1147.6890   -1147.8320       0.1430  1106.2
174.8000     -1147.7175   -1147.9000       0.1824  1411.2
174.9000     -1147.7673   -1147.8879       0.1206   933.3
175.0000     -1147.6823   -1147.8629       0.1806  1397.2
175.1000     -1147.7177   -1147.8724       0.1547  1196.6
175.2000     -1147.6931   -1147.8517       0.1586  1226.9
175.3000     -1147.7458   -1147.8708       0.1250   966.8
175.4000     -1147.7318   -1147.8519       0.1200   928.6
175.5000     -1147.7521   -1147.8902       0.1381  1068.2
175.6000     -1147.7326   -1147.9137       0.1811  1400.9
175.7000     -1147.7086   -1147.8580       0.1494  1155.6
175.8000     -1147.7108   -1147.8517       0.1410  1090.5
175.9000     -1147.7408   -1147.8813       0.1404  1086.3
176.0000     -1147.7222   -1147.8629       0.1407  1088.7
176.1000     -1147.7834   -1147.9055       0.1221   944.5
176.2000     -1147.7294   -1147.8633       0.1338  1035.4
176.3000     -1147.7503   -1147.8768       0.1265   978.3
176.4000     -1147.6461   -1147.8391       0.1930  1493.1
176.5000     -1147.7263   -1147.8538       0.1275   986.5
176.6000     -1147.7446   -1147.8927       0.1481  1145.7
176.7000     -1147.6801   -1147.8234       0.1432  1108.0
176.8000     -1147.7054   -1147.8705       0.1651  1276.9
176.9000     -1147.7339   -1147.8674       0.1335  1032.7
177.0000     -1147.6981   -1147.8768       0.1787  1382.3
177.1000     -1147.6453   -1147.8221       0.1768  1368.1
177.2000     -1147.6941   -1147.8294       0.1353  1046.6
177.3000     -1147.7249   -1147.8540       0.1291   998.6
177.4000     -1147.7212   -1147.8700       0.1489  1151.6
177.5000     -1147.7556   -1147.8663       0.1106   855.9
177.6000     -1147.7167   -1147.8672       0.1505  1164.4
177.7000     -1147.7085   -1147.8984       0.1899  1468.8
177.8000     -1147.6956   -1147.8598       0.1642  1270.4
177.9000     -1147.7461   -1147.8981       0.1520  1175.9
178.0000     -1147.7276   -1147.9068       0.1792  1386.3
178.1000     -1147.7346   -1147.8713       0.1367  1057.6
178.2000     -1147.7349   -1147.8774       0.1424  1102.0
178.3000     -1147.7126   -1147.8773       0.1646  1273.7
178.4000     -1147.6987   -1147.8777       0.1790  1384.6
178.5000     -1147.6909   -1147.8653       0.1744  1349.2
178.6000     -1147.6700   -1147.8307       0.1607  1243.0
178.7000     -1147.7536   -1147.9239       0.1703  1317.2
178.8000     -1147.6711   -1147.8511       0.1801  1393.2
178.9000     -1147.6475   -1147.8277       0.1802  1394.5
179.0000     -1147.7235   -1147.8679       0.1443  1116.7
179.1000     -1147.7174   -1147.8895       0.1721  1331.5
179.2000     -1147.6260   -1147.8343       0.2083  1611.5
179.3000     -1147.6471   -1147.8118       0.1647  1274.2
179.4000     -1147.7019   -1147.8319       0.1299  1005.3
179.5000     -1147.6911   -1147.8942       0.2030  1570.8
179.6000     -1147.7397   -1147.8971       0.1574  1217.9
179.7000     -1147.7050   -1147.8510       0.1460  1129.5
179.8000     -1147.7131   -1147.8725       0.1594  1233.5
179.9000     -1147.6630   -1147.8272       0.1643  1270.9
180.0000     -1147.7087   -1147.8701       0.1615  1249.3
180.1000     -1147.7364   -1147.8590       0.1226   948.1
180.2000     -1147.7321   -1147.8930       0.1608  1244.3
180.3000     -1147.7960   -1147.9155       0.1195   924.2
180.4000     -1147.7980   -1147.9147       0.1167   902.9
180.5000     -1147.7368   -1147.9016       0.1648  1275.1
180.6000     -1147.6889   -1147.8684       0.1795  1388.7
180.7000     -1147.7333   -1147.8763       0.1431  1106.7
180.8000     -1147.7197   -1147.8599       0.1402  1084.3
180.9000     -1147.7116   -1147.8778       0.1662  1286.1
181.0000     -1147.7219   -1147.8647       0.1428  1104.7
181.1000     -1147.6853   -1147.8544       0.1691  1308.3
181.2000     -1147.6523   -1147.8380       0.1858  1437.1
181.3000     -1147.6935   -1147.8908       0.1974  1526.8
181.4000     -1147.6838   -1147.8253       0.1415  1095.0
181.5000     -1147.6538   -1147.8218       0.1680  1299.3
181.6000     -1147.7164   -1147.8898       0.1734  1341.1
181.7000     -1147.6961   -1147.8798       0.1837  1421.1
181.8000     -1147.7649   -1147.8924       0.1275   986.7
181.9000     -1147.7187   -1147.8940       0.1753  1356.4
182.0000     -1147.7132   -1147.8704       0.1573  1216.7
182.1000     -1147.6790   -1147.8331       0.1541  1192.1
182.2000     -1147.7309   -1147.8916       0.1606  1242.8
182.3000     -1147.7528   -1147.8964       0.1435  1110.4
182.4000     -1147.7190   -1147.8904       0.1714  1326.0
182.5000     -1147.7467   -1147.8997       0.1530  1183.7
182.6000     -1147.7393   -1147.8876       0.1483  1147.0
182.7000     -1147.7306   -1147.8699       0.1393  1077.7
182.8000     -1147.7061   -1147.8677       0.1616  1250.6
182.9000     -1147.6962   -1147.8518       0.1557  1204.4
183.0000     -1147.6821   -1147.8471       0.1650  1276.5
183.1000     -1147.7324   -1147.8621       0.1297  1003.4
183.2000     -1147.7560   -1147.9102       0.1542  1192.9
183.3000     -1147.7852   -1147.9058       0.1206   932.9
183.4000     -1147.7459   -1147.8764       0.1305  1009.7
183.5000     -1147.7566   -1147.8976       0.1410  1091.2
183.6000     -1147.7257   -1147.8915       0.1658  1282.7
183.7000     -1147.6717   -1147.8635       0.1917  1483.2
183.8000     -1147.6639   -1147.8523       0.1883  1456.9
183.9000     -1147.7194   -1147.8716       0.1522  1177.7
184.0000     -1147.6887   -1147.8664       0.1776  1374.2
184.1000     -1147.7298   -1147.8822       0.1523  1178.5
184.2000     -1147.6958   -1147.8586       0.1628  1259.3
184.3000     -1147.6914   -1147.8646       0.1732  1339.9
184.4000     -1147.6929   -1147.9106       0.2177  1684.4
184.5000     -1147.6384   -1147.8527       0.2143  1657.9
184.6000     -1147.7193   -1147.8610       0.1417  1096.6
184.7000     -1147.7311   -1147.9138       0.1828  1413.9
184.8000     -1147.7309   -1147.8824       0.1515  1171.8
184.9000     -1147.7631   -1147.9004       0.1372  1061.8
185.0000     -1147.7041   -1147.8630       0.1589  1229.2
185.1000     -1147.6953   -1147.8425       0.1471  1138.3
185.2000     -1147.6691   -1147.8522       0.1831  1416.8
185.3000     -1147.6602   -1147.8614       0.2012  1556.6
185.4000     -1147.7104   -1147.8550       0.1446  1118.8
185.5000     -1147.7006   -1147.8982       0.1975  1528.3
185.6000     -1147.7479   -1147.8866       0.1387  1073.2
185.7000     -1147.7533   -1147.8740       0.1207   933.8
185.8000     -1147.6847   -1147.8402       0.1555  1203.0
185.9000     -1147.6019   -1147.8311       0.2292  1772.9
186.0000     -1147.6921   -1147.8518       0.1598  1236.0
186.1000     -1147.6955   -1147.8353       0.1398  1081.3
186.2000     -1147.6712   -1147.8305       0.1593  1232.8
186.3000     -1147.6409   -1147.8605       0.2196  1699.3
186.4000     -1147.6679   -1147.8733       0.2053  1588.6
186.5000     -1147.7221   -1147.8831       0.1609  1245.1
186.6000     -1147.7174   -1147.8590       0.1416  1095.1
186.7000     -1147.7378   -1147.8596       0.1218   942.5
186.8000     -1147.6638   -1147.8574       0.1935  1497.3
186.9000     -1147.7066   -1147.8659       0.1592  1231.8
187.0000     -1147.7321   -1147.8945       0.1624  1256.7
187.1000     -1147.6949   -1147.8759       0.1810  1400.2
187.2000     -1147.7353   -1147.8926       0.1573  1217.0
187.3000     -1147.7309   -1147.8661       0.1352  1046.2
187.4000     -1147.7638   -1147.9377       0.1739  1345.6
187.5000     -1147.7479   -1147.8817       0.1338  1034.8
187.6000     -1147.7547   -1147.8882       0.1335  1032.9
187.7000     -1147.7486   -1147.9088       0.1602  1239.4
187.8000     -1147.7079   -1147.8769       0.1690  1307.7
187.9000     -1147.7217   -1147.8590       0.1372  1061.7
188.0000     -1147.6914   -1147.8784       0.1869  1446.2
188.1000     -1147.6934   -1147.8560       0.1626  1258.1
188.2000     -1147.7088   -1147.8351       0.1263   977.5
188.3000     -1147.6808   -1147.8473       0.1665  1288.4
188.4000     -1147.6117   -1147.7970       0.1853  1433.2
188.5000     -1147.7122   -1147.9123       0.2001  1547.7
188.6000     -1147.7502   -1147.8677       0.1175   908.8
188.7000     -1147.7287   -1147.8741       0.1453  1124.4
188.8000     -1147.6673   -1147.8828       0.2154  1666.7
188.9000     -1147.7370   -1147.8932       0.1562  1208.1
189.0000     -1147.7129   -1147.8764       0.1635  1264.7
189.1000     -1147.7534   -1147.9116       0.1582  1223.7
189.2000     -1147.7189   -1147.9033       0.1845  1427.0
189.3000     -1147.7175   -1147.8739       0.1564  1209.8
189.4000     -1147.6704   -1147.8273       0.1569  1214.0
189.5000     -1147.6744   -1147.8359       0.1615  1249.2
189.6000     -1147.6368   -1147.8496       0.2128  1646.6
189.7000     -1147.7008   -1147.8668       0.1660  1284.5
189.8000     -1147.7209   -1147.8661       0.1452  1123.0
189.9000     -1147.7029   -1147.8344       0.1315  1017.3
190.0000     -1147.7457   -1147.8547       0.1090   843.3
190.1000     -1147.7192   -1147.8934       0.1742  1347.3
190.2000     -1147.7073   -1147.8265       0.1192   921.9
190.3000     -1147.6398   -1147.8702       0.2304  1782.5
190.4000     -1147.6672   -1147.8665       0.1992  1541.4
190.5000     -1147.6290   -1147.8251       0.1961  1517.1
190.6000     -1147.6929   -1147.8199       0.1269   981.9
190.7000     -1147.6994   -1147.8589       0.1595  1233.6
190.8000     -1147.7511   -1147.8976       0.1465  1133.2
190.9000     -1147.8220   -1147.9217       0.0998   771.8
191.0000     -1147.7392   -1147.8621       0.1229   950.6
191.1000     -1147.7171   -1147.8667       0.1496  1157.7
191.2000     -1147.7207   -1147.8895       0.1688  1306.2
191.3000     -1147.6823   -1147.8723       0.1901  1470.3
191.4000     -1147.6708   -1147.8450       0.1741  1347.2
191.5000     -1147.6143   -1147.8272       0.2129  1647.3
191.6000     -1147.7307   -1147.9166       0.1859  1438.0
191.7000     -1147.7138   -1147.8668       0.1529  1183.2
191.8000     -1147.6920   -1147.8886       0.1966  1521.3
191.9000     -1147.7169   -1147.8866       0.1697  1312.6
192.0000     -1147.7087   -1147.8986       0.1899  1468.8
192.1000     -1147.6276   -1147.7910       0.1634  1264.2
192.2000     -1147.6965   -1147.8633       0.1668  1290.1
192.3000     -1147.6703   -1147.8644       0.1941  1501.6
192.4000     -1147.7068   -1147.9167       0.2099  1623.8
192.5000     -1147.6961   -1147.8470       0.1509  1167.5
192.6000     -1147.6942   -1147.8573       0.1632  1262.3
192.7000     -1147.6596   -1147.8471       0.1875  1450.2
192.8000     -1147.6796   -1147.8616       0.1819  1407.4
192.9000     -1147.7475   -1147.8644       0.1170   904.8
193.0000     -1147.7415   -1147.9002       0.1587  1227.9
193.1000     -1147.7420   -1147.9129       0.1709  1322.3
193.2000     -1147.7253   -1147.9248       0.1994  1542.9
193.3000     -1147.6894   -1147.8572       0.1677  1297.5
193.4000     -1147.6859   -1147.8581       0.1723  1332.7
193.5000     -1147.6710   -1147.8597       0.1887  1460.2
193.6000     -1147.7525   -1147.8860       0.1335  1032.8
193.7000     -1147.7937   -1147.9314       0.1377  1065.2
193.8000     -1147.7249   -1147.8687       0.1438  1112.8
193.9000     -1147.7095   -1147.8465       0.1370  1059.8
194.0000     -1147.7470   -1147.8681       0.1211   936.9
194.1000     -1147.7201   -1147.8959       0.1758  1359.9
194.2000     -1147.7024   -1147.8648       0.1624  1256.4
194.3000     -1147.5670   -1147.8062       0.2392  1850.6
194.4000     -1147.6273   -1147.7774       0.1501  1161.4
194.5000     -1147.7256   -1147.8850       0.1594  1232.8
194.6000     -1147.7118   -1147.8246       0.1128   872.8
194.7000     -1147.7109   -1147.8703       0.1594  1233.2
194.8000     -1147.7695   -1147.8847       0.1152   891.3
194.9000     -1147.6970   -1147.8905       0.1935  1497.1
195.0000     -1147.7396   -1147.8722       0.1326  1025.5
195.1000     -1147.7506   -1147.8793       0.1287   995.7
195.2000     -1147.7030   -1147.8920       0.1890  1462.5
195.3000     -1147.6380   -1147.8051       0.1671  1292.5
195.4000     -1147.6475   -1147.8358       0.1883  1456.6
195.5000     -1147.6223   -1147.7954       0.1731  1339.0
195.6000     -1147.7002   -1147.8638       0.1636  1265.4
195.7000     -1147.6829   -1147.8575       0.1746  1351.0
195.8000     -1147.7444   -1147.9016       0.1572  1216.2
195.9000     -1147.7417   -1147.8958       0.1540  1191.7
196.0000     -1147.7325   -1147.8824       0.1498  1159.2
196.1000     -1147.6755   -1147.8612       0.1857  1436.7
196.2000     -1147.7373   -1147.8871       0.1498  1159.0
196.3000     -1147.7148   -1147.8634       0.1487  1150.2
196.4000     -1147.6769   -1147.8476       0.1708  1321.2
196.5000     -1147.6262   -1147.7912       0.1650  1276.7
196.6000     -1147.6779   -1147.8669       0.1891  1462.8
196.7000     -1147.6983   -1147.8879       0.1896  1467.2
196.8000     -1147.6273   -1147.8052       0.1778  1375.9
196.9000     -1147.6245   -1147.8142       0.1898  1468.0
197.0000     -1147.6888   -1147.8826       0.1938  1499.4
197.1000     -1147.7211   -1147.8845       0.1634  1264.4
197.2000     -1147.6877   -1147.8356       0.1479  1144.2
197.3000     -1147.6456   -1147.8496       0.2041  1578.8
197.4000     -1147.6551   -1147.8701       0.2150  1663.2
197.5000     -1147.6808   -1147.8218       0.1409  1090.2
197.6000     -1147.6709   -1147.8323       0.1614  1248.5
197.7000     -1147.7174   -1147.8658       0.1485  1148.6
197.8000     -1147.7591   -1147.8731       0.1140   881.8
197.9000     -1147.7073   -1147.8891       0.1818  1406.4
198.0000     -1147.7200   -1147.9015       0.1814  1403.7
198.1000     -1147.7631   -1147.8980       0.1349  1044.0
198.2000     -1147.7458   -1147.9136       0.1677  1297.6
198.3000     -1147.7069   -1147.8751       0.1683  1301.7
198.4000     -1147.6315   -1147.8243       0.1928  1491.5
198.5000     -1147.6599   -1147.7942       0.1342  1038.3
198.6000     -1147.6822   -1147.8703       0.1880  1454.8
198.7000     -1147.7065   -1147.8306       0.1241   960.2
198.8000     -1147.7277   -1147.8530       0.1253   969.4
198.9000     -1147.7330   -1147.8823       0.1493  1155.2
199.0000     -1147.7284   -1147.8686       0.1403  1085.3
199.1000     -1147.6575   -1147.8239       0.1665  1288.0
199.2000     -1147.7169   -1147.8739       0.1570  1214.6
199.3000     -1147.7402   -1147.8777       0.1375  1064.0
199.4000     -1147.7856   -1147.9106       0.1250   967.0
199.5000     -1147.7468   -1147.8908       0.1439  1113.6
199.6000     -1147.7032   -1147.8147       0.1114   862.1
199.7000     -1147.6860   -1147.8754       0.1893  1464.6
199.8000     -1147.6734   -1147.8361       0.1628  1259.2
199.9000     -1147.6766   -1147.8474       0.1708  1321.1
200.0000     -1147.7252   -1147.8715       0.1463  1131.5
200.1000     -1147.7261   -1147.8635       0.1374  1063.1
200.2000     -1147.7001   -1147.8465       0.1464  1132.8
200.3000     -1147.7286   -1147.8819       0.1533  1185.9
200.4000     -1147.7488   -1147.8893       0.1405  1087.1
200.5000     -1147.7264   -1147.9075       0.1810  1400.5
200.6000     -1147.7111   -1147.9067       0.1957  1514.0
200.7000     -1147.8041   -1147.9138       0.1097   848.7
200.8000     -1147.7282   -1147.8854       0.1572  1216.2
200.9000     -1147.7159   -1147.8674       0.1515  1171.9
201.0000     -1147.6586   -1147.8303       0.1717  1328.4
201.1000     -1147.6330   -1147.8028       0.1699  1314.1
201.2000     -1147.6542   -1147.8287       0.1745  1349.8
201.3000     -1147.6695   -1147.8595       0.1900  1470.1
201.4000     -1147.7595   -1147.8739       0.1144   885.0
201.5000     -1147.7397   -1147.9038       0.1641  1269.7
201.6000     -1147.6883   -1147.8845       0.1962  1518.1
201.7000     -1147.7109   -1147.8739       0.1630  1261.2
201.8000     -1147.7076   -1147.8824       0.1748  1352.3
201.9000     -1147.7053   -1147.8248       0.1194   924.0
202.0000     -1147.7614   -1147.8970       0.1356  1049.0
202.1000     -1147.7042   -1147.8633       0.1591  1231.2
202.2000     -1147.7199   -1147.8713       0.1514  1171.2
202.3000     -1147.7007   -1147.8566       0.1559  1206.1
202.4000     -1147.6539   -1147.8405       0.1865  1443.0
202.5000     -1147.6775   -1147.8719       0.1944  1503.9
202.6000     -1147.7390   -1147.8920       0.1530  1183.6
202.7000     -1147.6958   -1147.8693       0.1735  1342.4
202.8000     -1147.7205   -1147.8686       0.1482  1146.4
202.9000     -1147.6811   -1147.8060       0.1248   965.9
203.0000     -1147.6794   -1147.8540       0.1746  1350.4
203.1000     -1147.6715   -1147.8654       0.1939  1500.0
203.2000     -1147.6512   -1147.8205       0.1692  1309.2
203.3000     -1147.6698   -1147.8279       0.1582  1223.7
203.4000     -1147.6965   -1147.8657       0.1692  1309.2
203.5000     -1147.7890   -1147.9333       0.1443  1116.5
203.6000     -1147.6668   -1147.8789       0.2121  1641.2
203.7000     -1147.6798   -1147.8453       0.1655  1280.4
203.8000     -1147.6678   -1147.8672       0.1994  1542.9
203.9000     -1147.6612   -1147.8144       0.1531  1184.8
204.0000     -1147.7174   -1147.8940       0.1766  1366.3
204.1000     -1147.7177   -1147.8749       0.1571  1215.7
204.2000     -1147.6711   -1147.8655       0.1944  1503.9
204.3000     -1147.7087   -1147.8664       0.1577  1220.3
204.4000     -1147.6949   -1147.8589       0.1639  1268.3
204.5000     -1147.7253   -1147.8958       0.1705  1319.4
204.6000     -1147.7079   -1147.8817       0.1738  1344.7
204.7000     -1147.7354   -1147.8587       0.1234   954.4
204.8000     -1147.6868   -1147.8371       0.1502  1162.2
204.9000     -1147.7764   -1147.9188       0.1424  1101.9
205.0000     -1147.6929   -1147.8393       0.1464  1132.2
205.1000     -1147.7031   -1147.8640       0.1609  1244.7
205.2000     -1147.6859   -1147.8532       0.1673  1294.3
205.3000     -1147.6620   -1147.8383       0.1763  1363.6
205.4000     -1147.7412   -1147.8584       0.1173   907.1
205.5000     -1147.6824   -1147.8906       0.2082  1610.5
205.6000     -1147.6817   -1147.8708       0.1890  1462.2
205.7000     -1147.7222   -1147.8859       0.1637  1266.2
205.8000     -1147.7003   -1147.8426       0.1424  1101.3
205.9000     -1147.7163   -1147.8792       0.1629  1260.3
206.0000     -1147.7738   -1147.9228       0.1490  1152.7
206.1000     -1147.6908   -1147.8509       0.1601  1238.5
206.2000     -1147.6826   -1147.8731       0.1906  1474.2
206.3000     -1147.6912   -1147.8575       0.1663  1286.5
206.4000     -1147.7598   -1147.8690       0.1092   845.2
206.5000     -1147.7223   -1147.8563       0.1340  1036.4
206.6000     -1147.6975   -1147.8586       0.1611  1246.5
206.7000     -1147.6852   -1147.8203       0.1351  1045.0
206.8000     -1147.7010   -1147.8636       0.1627  1258.4
206.9000     -1147.6887   -1147.8375       0.1488  1151.2
207.0000     -1147.7515   -1147.8417       0.0902   697.6
207.1000     -1147.7524   -1147.9042       0.1518  1174.5
207.2000     -1147.8021   -1147.9131       0.1110   858.4
207.3000     -1147.7460   -1147.9088       0.1628  1259.8
207.4000     -1147.7413   -1147.9215       0.1801  1393.6
207.5000     -1147.6694   -1147.8480       0.1787  1382.2
207.6000     -1147.7163   -1147.8430       0.1267   980.0
207.7000     -1147.7274   -1147.8935       0.1661  1285.3
207.8000     -1147.7073   -1147.8610       0.1536  1188.5
207.9000     -1147.7755   -1147.8841       0.1085   839.5
208.0000     -1147.7793   -1147.8983       0.1190   920.5
208.1000     -1147.7311   -1147.8785       0.1474  1140.4
208.2000     -1147.7096   -1147.8824       0.1728  1337.2
208.3000     -1147.7112   -1147.8845       0.1733  1341.1
208.4000     -1147.7221   -1147.8772       0.1551  1199.6
208.5000     -1147.6700   -1147.8516       0.1816  1404.9
208.6000     -1147.7035   -1147.8826       0.1791  1385.2
208.7000     -1147.7243   -1147.8954       0.1711  1323.5
208.8000     -1147.7628   -1147.9344       0.1716  1327.9
208.9000     -1147.7508   -1147.8741       0.1232   953.3
209.0000     -1147.7316   -1147.8731       0.1415  1094.5
209.1000     -1147.7413   -1147.9050       0.1637  1266.4
209.2000     -1147.7092   -1147.8748       0.1656  1281.3
209.3000     -1147.7101   -1147.8605       0.1504  1163.5
209.4000     -1147.6947   -1147.8601       0.1654  1279.9
209.5000     -1147.7208   -1147.8746       0.1538  1190.2
209.6000     -1147.7723   -1147.8967       0.1244   962.7
209.7000     -1147.6964   -1147.8684       0.1720  1330.4
209.8000     -1147.7155   -1147.8638       0.1483  1147.1
209.9000     -1147.7361   -1147.8778       0.1417  1096.3
210.0000     -1147.7778   -1147.9228       0.1450  1121.9
210.1000     -1147.7853   -1147.8948       0.1095   847.0
210.2000     -1147.7122   -1147.8939       0.1817  1405.9
210.3000     -1147.6096   -1147.8359       0.2263  1750.7
210.4000     -1147.6940   -1147.8401       0.1461  1130.0
210.5000     -1147.6415   -1147.8230       0.1814  1403.4
210.6000     -1147.6976   -1147.8897       0.1921  1485.9
210.7000     -1147.7357   -1147.8837       0.1480  1145.0
210.8000     -1147.7276   -1147.9054       0.1778  1375.8
210.9000     -1147.7110   -1147.8218       0.1108   857.2
211.0000     -1147.6983   -1147.8489       0.1506  1165.2
211.1000     -1147.7680   -1147.8869       0.1190   920.4
211.2000     -1147.7874   -1147.9124       0.1250   967.0
211.3000     -1147.7492   -1147.8788       0.1297  1003.0
211.4000     -1147.7713   -1147.9134       0.1421  1099.4
211.5000     -1147.7684   -1147.9271       0.1586  1227.2
211.6000     -1147.6732   -1147.8296       0.1564  1210.3
211.7000     -1147.6953   -1147.8448       0.1495  1156.9
211.8000     -1147.7324   -1147.9074       0.1751  1354.3
211.9000     -1147.7163   -1147.8688       0.1524  1179.4
212.0000     -1147.6768   -1147.8709       0.1941  1501.4
212.1000     -1147.6817   -1147.8739       0.1922  1486.7
212.2000     -1147.7542   -1147.8745       0.1203   930.7
212.3000     -1147.7206   -1147.8971       0.1765  1365.3
212.4000     -1147.7111   -1147.9035       0.1924  1488.7
212.5000     -1147.7671   -1147.9021       0.1350  1044.5
212.6000     -1147.7416   -1147.8677       0.1262   976.2
212.7000     -1147.6875   -1147.9218       0.2343  1812.7
212.8000     -1147.7416   -1147.8881       0.1465  1133.1
212.9000     -1147.7367   -1147.8725       0.1358  1050.8
213.0000     -1147.7458   -1147.8893       0.1435  1109.8
213.1000     -1147.7508   -1147.9102       0.1594  1233.0
213.2000     -1147.7113   -1147.8687       0.1574  1217.6
213.3000     -1147.7324   -1147.8800       0.1475  1141.4
213.4000     -1147.7761   -1147.8980       0.1219   943.0
213.5000     -1147.7354   -1147.8811       0.1457  1126.9
213.6000     -1147.7408   -1147.8680       0.1272   983.9
213.7000     -1147.7074   -1147.8852       0.1779  1376.2
213.8000     -1147.6938   -1147.8746       0.1809  1399.1
213.9000     -1147.7451   -1147.8908       0.1457  1127.5
214.0000     -1147.7242   -1147.8957       0.1715  1326.8
214.1000     -1147.7551   -1147.8761       0.1210   936.5
214.2000     -1147.7026   -1147.8816       0.1790  1385.0
214.3000     -1147.7005   -1147.8703       0.1698  1313.3
214.4000     -1147.6716   -1147.8450       0.1734  1341.1
214.5000     -1147.6832   -1147.8499       0.1667  1289.9
214.6000     -1147.7520   -1147.8875       0.1354  1047.7
214.7000     -1147.7854   -1147.8994       0.1139   881.3
214.8000     -1147.7371   -1147.8871       0.1500  1160.7
214.9000     -1147.7086   -1147.8949       0.1863  1441.3
215.0000     -1147.7397   -1147.8645       0.1248   965.8
215.1000     -1147.7234   -1147.8663       0.1429  1105.5
215.2000     -1147.6862   -1147.8669       0.1807  1398.2
215.3000     -1147.6851   -1147.8574       0.1723  1333.0
215.4000     -1147.7263   -1147.8684       0.1422  1099.8
215.5000     -1147.7374   -1147.9075       0.1701  1315.7
215.6000     -1147.7028   -1147.8736       0.1708  1321.3
215.7000     -1147.6918   -1147.8552       0.1633  1263.5
215.8000     -1147.7230   -1147.8653       0.1424  1101.4
215.9000     -1147.7649   -1147.9144       0.1495  1156.8
216.0000     -1147.7400   -1147.9064       0.1664  1287.0
216.1000     -1147.6571   -1147.8629       0.2058  1592.3
216.2000     -1147.7048   -1147.8573       0.1525  1179.9
216.3000     -1147.6944   -1147.8492       0.1548  1197.6
216.4000     -1147.7354   -1147.8786       0.1432  1107.8
216.5000     -1147.7192   -1147.8525       0.1333  1031.2
216.6000     -1147.7207   -1147.8901       0.1693  1310.1
216.7000     -1147.7148   -1147.8698       0.1550  1199.4
216.8000     -1147.6730   -1147.8674       0.1945  1504.6
216.9000     -1147.6802   -1147.8586       0.1783  1379.6
217.0000     -1147.7612   -1147.8983       0.1371  1060.6
217.1000     -1147.7225   -1147.8871       0.1646  1273.1
217.2000     -1147.6991   -1147.8748       0.1758  1359.8
217.3000     -1147.7418   -1147.9143       0.1724  1334.1
217.4000     -1147.6738   -1147.8656       0.1918  1484.1
217.5000     -1147.7120   -1147.8988       0.1868  1445.2
217.6000     -1147.7576   -1147.9043       0.1467  1135.2
217.7000     -1147.7477   -1147.8969       0.1492  1154.3
217.8000     -1147.7208   -1147.8639       0.1431  1106.7
217.9000     -1147.7153   -1147.9042       0.1888  1460.8
218.0000     -1147.6646   -1147.8473       0.1828  1414.1
218.1000     -1147.6793   -1147.8384       0.1591  1231.0
218.2000     -1147.6498   -1147.8607       0.2109  1631.7
218.3000     -1147.7259   -1147.8574       0.1315  1017.4
218.4000     -1147.7067   -1147.8863       0.1796  1389.2
218.5000     -1147.7110   -1147.8513       0.1404  1085.9
218.6000     -1147.7125   -1147.9114       0.1989  1538.5
218.7000     -1147.7326   -1147.8959       0.1633  1263.5
218.8000     -1147.7814   -1147.9144       0.1330  1029.2
218.9000     -1147.8155   -1147.9179       0.1024   792.0
219.0000     -1147.7719   -1147.9010       0.1291   998.5
219.1000     -1147.7089   -1147.8901       0.1812  1401.9
219.2000     -1147.6650   -1147.8171       0.1520  1176.2
219.3000     -1147.7822   -1147.8768       0.0947   732.3
219.4000     -1147.7513   -1147.9004       0.1490  1152.9
219.5000     -1147.6849   -1147.8524       0.1676  1296.2
219.6000     -1147.7035   -1147.8556       0.1521  1176.3
219.7000     -1147.7056   -1147.8679       0.1623  1255.4
219.8000     -1147.7307   -1147.8818       0.1512  1169.5
219.9000     -1147.7291   -1147.8914       0.1622  1255.1
220.0000     -1147.6272   -1147.8586       0.2314  1790.0
220.1000     -1147.6259   -1147.8401       0.2142  1657.4
220.2000     -1147.7079   -1147.8812       0.1733  1340.4
220.3000     -1147.7014   -1147.8849       0.1835  1419.5
220.4000     -1147.7384   -1147.8874       0.1490  1152.9
220.5000     -1147.7096   -1147.8399       0.1303  1007.8
220.6000     -1147.6353   -1147.8071       0.1717  1328.6
220.7000     -1147.6145   -1147.8009       0.1864  1442.2
220.8000     -1147.6887   -1147.8705       0.1818  1406.6
220.9000     -1147.6530   -1147.8662       0.2133  1649.8
221.0000     -1147.6615   -1147.8774       0.2159  1670.1
221.1000     -1147.6620   -1147.8868       0.2248  1739.0
221.2000     -1147.7304   -1147.8797       0.1494  1155.5
221.3000     -1147.6858   -1147.8318       0.1461  1130.0
221.4000     -1147.6936   -1147.8723       0.1787  1382.8
